Date;RH;Tmin;year;DOY;RAD;Rain;Pressure;WindSpeed;Tmax;Tair;
26/09/11;89.27;20.19;2011;269;18.06;13.27;942.6;0.42;27.38;23.31;
27/09/11;87.51;21.05;2011;270;16.89;4.68;942.8;0.36;28.02;23.86;
28/09/11;87.26;21.3;2011;271;20.29;1.58;941.7;0.23;27.99;24.2;
29/09/11;89.91;21.77;2011;272;16.52;2.2;940.7;0.17;26.87;24.0;
30/09/11;89.44;21.75;2011;273;20.32;9.01;940.8;0.24;26.69;23.6;
01/10/11;93.25;21.02;2011;274;20.03;35.58;941.9;0.2;25.53;22.99;
02/10/11;96.57;20.82;2011;275;18.41;22.12;942.3;0.33;24.44;22.32;
03/10/11;92.57;19.24;2011;276;12.88;6.13;943.5;0.46;25.3;21.95;
04/10/11;94.4;20.33;2011;277;13.3;6.03;943.3;0.49;24.62;21.98;
05/10/11;90.66;19.63;2011;278;16.44;2.3;942.6;0.44;26.13;22.26;
06/10/11;89.08;19.0;2011;279;21.63;2.32;942.0;0.49;27.04;22.6;
07/10/11;87.76;19.88;2011;280;21.95;1.24;941.7;0.44;27.19;22.9;
08/10/11;87.3;19.41;2011;281;19.27;4.02;940.8;0.46;27.23;22.9;
09/10/11;88.69;19.89;2011;282;21.59;10.95;939.9;0.3;27.77;23.47;
10/10/11;92.55;21.37;2011;283;18.06;12.6;940.0;0.42;26.43;23.33;
11/10/11;93.85;20.39;2011;284;13.57;12.45;940.9;0.59;25.67;22.52;
12/10/11;93.2;19.85;2011;285;19.65;6.37;940.8;0.68;25.89;22.59;
13/10/11;94.9;20.62;2011;286;18.37;17.78;939.3;0.48;25.81;22.76;
14/10/11;95.94;20.5;2011;287;15.58;30.18;938.8;0.52;25.28;22.44;
15/10/11;96.0;19.97;2011;288;13.46;18.11;939.5;0.77;24.65;21.93;
16/10/11;91.39;20.07;2011;289;15.43;5.81;940.6;0.89;25.83;22.31;
17/10/11;88.76;19.78;2011;290;15.66;6.67;940.2;0.88;26.55;22.41;
18/10/11;88.98;19.5;2011;291;18.37;10.58;940.7;0.85;26.64;22.44;
19/10/11;92.15;19.49;2011;292;16.75;34.8;942.7;0.67;25.74;22.32;
20/10/11;89.99;16.73;2011;293;11.01;1.48;944.8;0.51;22.35;19.64;
21/10/11;86.89;17.77;2011;294;12.52;0.68;943.6;0.59;25.2;21.06;
22/10/11;92.71;18.63;2011;295;12.39;0.93;941.7;0.39;22.86;20.69;
23/10/11;89.01;18.0;2011;296;15.33;0.31;942.1;0.45;24.76;21.02;
24/10/11;82.33;17.78;2011;297;21.14;0.21;944.0;0.47;25.27;20.97;
25/10/11;84.95;16.66;2011;298;18.49;0.0;942.6;0.46;26.46;21.05;
26/10/11;86.68;18.02;2011;299;19.63;0.17;940.5;0.28;25.89;21.85;
27/10/11;89.8;19.74;2011;300;18.52;0.06;939.9;0.36;25.78;22.34;
28/10/11;87.84;19.92;2011;301;16.79;4.37;940.9;0.3;26.13;22.4;
29/10/11;95.22;19.96;2011;302;15.0;4.77;941.5;0.43;24.58;21.76;
30/10/11;88.09;19.16;2011;303;10.66;1.37;942.0;0.58;25.02;21.45;
31/10/11;91.12;18.88;2011;304;15.22;1.58;942.2;0.49;24.15;21.03;
01/11/11;92.64;18.95;2011;305;13.67;4.43;942.7;0.55;24.55;21.21;
02/11/11;91.39;19.12;2011;306;16.88;2.78;943.1;0.52;25.55;21.62;
03/11/11;88.23;18.65;2011;307;19.35;0.4;942.9;0.51;26.66;22.28;
04/11/11;87.62;18.84;2011;308;19.53;0.33;942.2;0.49;26.72;22.32;
05/11/11;87.15;18.88;2011;309;16.74;0.16;942.2;0.55;26.83;22.46;
06/11/11;84.31;17.71;2011;310;21.46;0.12;943.2;0.48;25.93;21.36;
07/11/11;87.61;17.6;2011;311;17.97;0.38;943.1;0.5;26.06;21.27;
08/11/11;84.04;17.22;2011;312;21.54;0.0;942.8;0.47;25.54;20.7;
09/11/11;86.81;16.45;2011;313;18.51;0.13;942.5;0.43;26.68;21.25;
10/11/11;84.53;18.3;2011;314;11.98;0.02;943.0;0.51;26.22;21.85;
11/11/11;84.76;18.27;2011;315;16.76;0.04;944.0;0.6;24.83;21.11;
12/11/11;81.18;18.16;2011;316;20.75;0.03;944.8;0.65;24.95;20.81;
13/11/11;87.24;17.55;2011;317;11.25;0.21;944.2;0.61;25.56;21.2;
14/11/11;88.3;19.43;2011;318;9.9;1.87;943.3;0.55;25.39;21.82;
15/11/11;92.67;19.7;2011;319;9.9;5.61;942.3;0.45;25.28;21.82;
16/11/11;95.69;19.52;2011;320;10.97;11.21;942.4;0.5;23.82;21.54;
17/11/11;87.46;19.38;2011;321;20.05;0.67;942.9;0.53;26.07;22.01;
18/11/11;86.78;18.8;2011;322;16.48;0.45;943.1;0.55;26.26;21.94;
19/11/11;86.24;18.68;2011;323;16.68;0.25;943.4;0.52;26.36;22.07;
20/11/11;88.87;19.26;2011;324;12.81;1.24;944.0;0.61;26.32;22.4;
21/11/11;87.55;18.79;2011;325;14.15;1.19;944.4;0.63;25.96;21.85;
22/11/11;85.77;17.67;2011;326;18.09;0.11;944.8;0.59;25.48;20.87;
23/11/11;83.39;17.17;2011;327;19.14;0.06;945.5;0.53;25.7;20.89;
24/11/11;77.38;16.52;2011;328;19.25;0.0;945.9;0.68;24.54;20.26;
25/11/11;82.22;18.12;2011;329;15.02;0.02;944.0;0.67;25.75;21.31;
26/11/11;87.6;17.67;2011;330;15.69;0.0;942.6;0.52;25.08;21.27;
27/11/11;84.33;18.68;2011;331;13.0;0.17;941.6;0.42;27.21;22.59;
28/11/11;82.23;18.02;2011;332;15.43;0.35;942.8;0.76;26.08;21.39;
29/11/11;76.18;16.43;2011;333;19.12;0.01;944.0;0.84;24.89;20.02;
30/11/11;76.45;15.27;2011;334;19.82;0.01;944.4;0.77;24.82;19.53;
01/12/11;77.81;15.51;2011;335;18.75;0.07;945.2;0.74;24.88;19.79;
02/12/11;77.32;15.73;2011;336;12.9;0.13;945.7;0.69;24.39;19.53;
03/12/11;83.66;14.74;2011;337;15.52;0.11;944.7;0.59;25.66;20.2;
04/12/11;85.19;18.28;2011;338;10.77;0.61;942.7;0.58;26.5;21.83;
05/12/11;78.71;17.43;2011;339;18.87;0.0;942.1;0.51;26.66;21.49;
06/12/11;76.3;16.63;2011;340;20.01;0.03;943.0;0.48;25.45;20.4;
07/12/11;82.61;17.01;2011;341;14.25;0.33;943.9;0.61;25.19;20.72;
08/12/11;79.54;16.89;2011;342;17.88;0.25;943.8;0.68;25.09;20.3;
09/12/11;83.3;16.37;2011;343;13.75;0.35;943.4;0.56;26.12;20.85;
10/12/11;83.67;17.49;2011;344;19.24;1.08;943.3;0.52;26.74;21.46;
11/12/11;80.38;17.7;2011;345;18.87;0.22;943.2;0.6;26.41;21.58;
12/12/11;79.39;17.77;2011;346;15.16;0.14;943.8;0.65;26.41;21.4;
13/12/11;85.75;17.59;2011;347;12.08;0.57;943.8;0.7;25.6;21.27;
14/12/11;77.58;19.29;2011;348;15.97;0.2;943.7;0.76;25.91;21.77;
15/12/11;83.24;18.93;2011;349;13.78;0.42;942.9;0.5;25.43;21.34;
16/12/11;85.38;18.75;2011;350;11.64;1.15;943.9;0.5;25.86;21.68;
17/12/11;83.37;18.98;2011;351;9.28;0.02;944.7;0.67;24.38;21.38;
18/12/11;82.3;18.79;2011;352;10.23;0.11;944.7;0.81;24.46;20.99;
19/12/11;80.99;18.25;2011;353;8.58;0.08;943.9;0.65;25.36;21.14;
20/12/11;81.53;17.32;2011;354;14.61;0.22;943.0;0.53;26.49;21.38;
21/12/11;80.47;18.78;2011;355;13.34;0.84;942.6;0.58;26.73;21.96;
22/12/11;89.46;18.95;2011;356;11.69;4.93;942.5;0.6;26.58;22.13;
23/12/11;87.61;20.07;2011;357;13.12;2.1;943.6;0.77;26.08;22.33;
24/12/11;90.73;18.98;2011;358;9.56;2.81;944.5;0.84;24.57;21.19;
25/12/11;80.82;18.23;2011;359;12.27;0.04;944.8;0.86;26.75;21.84;
26/12/11;81.18;18.63;2011;360;8.94;0.17;944.5;0.78;26.97;22.16;
27/12/11;79.91;19.0;2011;361;10.55;0.09;945.4;0.74;26.64;22.1;
28/12/11;76.54;18.16;2011;362;16.31;0.0;945.5;0.7;26.38;21.4;
29/12/11;78.13;16.69;2011;363;17.09;0.0;944.7;0.56;26.95;21.46;
30/12/11;78.07;18.68;2011;364;10.49;0.0;944.7;0.64;27.38;22.47;
31/12/11;76.64;19.03;2011;365;15.33;0.0;944.5;0.68;27.85;22.81;
01/01/12;79.05;19.35;2012;1;11.75;0.01;945.0;0.79;27.66;22.74;
02/01/12;71.63;19.44;2012;2;16.75;0.01;946.1;0.81;27.24;22.55;
03/01/12;73.8;18.13;2012;3;11.83;0.05;947.5;1.11;25.89;21.62;
04/01/12;67.01;16.16;2012;4;18.61;0.06;948.2;1.05;24.17;19.44;
05/01/12;66.66;14.47;2012;5;17.17;0.01;947.3;0.78;25.56;19.29;
06/01/12;74.64;14.99;2012;6;13.31;0.0;945.8;0.69;25.67;19.94;
07/01/12;79.04;16.85;2012;7;10.18;0.29;945.2;0.6;27.26;21.41;
08/01/12;79.85;18.77;2012;8;8.84;0.54;945.0;0.68;27.74;22.46;
09/01/12;74.59;18.25;2012;9;16.07;0.0;944.4;0.55;28.22;22.76;
10/01/12;73.07;18.56;2012;10;17.05;0.0;943.5;0.45;28.28;22.62;
11/01/12;74.14;17.95;2012;11;15.14;0.0;942.3;0.46;28.01;22.46;
12/01/12;74.12;18.79;2012;12;12.59;0.0;941.8;0.5;28.29;22.88;
13/01/12;72.04;18.37;2012;13;13.1;0.0;944.1;0.57;28.19;22.75;
14/01/12;67.55;18.66;2012;14;17.96;0.0;946.2;0.83;28.05;22.69;
15/01/12;72.43;19.39;2012;15;11.88;0.07;947.2;0.92;27.93;22.76;
16/01/12;76.73;18.91;2012;16;8.88;0.62;946.9;0.87;27.56;22.39;
17/01/12;73.13;18.53;2012;17;13.4;0.37;946.0;0.73;28.25;22.6;
18/01/12;70.83;18.05;2012;18;14.87;0.0;945.0;0.62;28.23;22.47;
19/01/12;67.8;18.2;2012;19;13.95;0.0;944.5;0.7;27.98;22.31;
20/01/12;70.54;17.61;2012;20;16.52;0.19;944.2;0.66;27.94;22.14;
21/01/12;75.18;18.2;2012;21;14.02;0.86;943.9;0.57;28.0;22.26;
22/01/12;74.97;17.14;2012;22;18.53;1.21;943.9;0.6;27.49;21.51;
23/01/12;75.35;18.01;2012;23;16.3;0.72;943.5;0.55;27.52;22.03;
24/01/12;71.99;17.65;2012;24;15.69;0.17;944.1;0.49;28.48;22.6;
25/01/12;74.11;18.72;2012;25;17.3;0.76;943.9;0.51;28.09;22.55;
26/01/12;76.12;18.28;2012;26;12.67;1.36;943.6;0.51;27.66;21.95;
27/01/12;68.24;17.23;2012;27;15.47;0.0;943.7;0.6;28.21;21.9;
28/01/12;76.06;17.8;2012;28;12.52;0.78;944.5;0.65;28.04;22.14;
29/01/12;74.85;17.64;2012;29;12.85;1.9;945.9;0.92;26.83;21.28;
30/01/12;75.69;17.72;2012;30;11.04;0.4;945.4;0.88;25.4;21.01;
31/01/12;81.42;17.8;2012;31;12.7;1.83;944.9;0.83;25.73;20.72;
01/02/12;81.34;17.23;2012;32;13.33;2.56;943.7;0.8;26.96;21.03;
02/02/12;78.7;18.6;2012;33;11.57;0.97;942.6;0.73;26.77;21.62;
03/02/12;76.09;18.92;2012;34;14.03;1.18;942.2;0.74;27.02;21.93;
04/02/12;81.95;17.74;2012;35;14.69;3.34;941.9;0.66;27.54;21.79;
05/02/12;77.0;17.92;2012;36;16.63;2.74;941.9;0.45;29.42;22.85;
06/02/12;85.09;18.76;2012;37;15.0;12.14;943.1;0.63;27.66;22.18;
07/02/12;80.82;18.98;2012;38;9.68;1.07;943.8;0.77;27.34;22.3;
08/02/12;77.05;19.18;2012;39;16.47;0.08;944.3;0.64;27.37;22.49;
09/02/12;72.53;19.09;2012;40;16.1;0.0;944.3;0.69;28.11;22.9;
10/02/12;71.08;18.29;2012;41;17.16;0.37;945.0;0.6;28.68;22.78;
11/02/12;75.05;18.35;2012;42;12.82;1.05;945.1;0.7;28.2;22.39;
12/02/12;74.68;17.87;2012;43;12.73;1.63;945.4;0.79;28.62;22.43;
13/02/12;74.05;18.88;2012;44;10.05;0.65;944.4;0.71;28.88;22.98;
14/02/12;71.17;17.95;2012;45;12.47;0.0;944.7;0.57;29.63;23.35;
15/02/12;69.25;19.13;2012;46;12.76;0.01;945.1;0.65;29.63;23.81;
16/02/12;70.1;19.46;2012;47;12.85;0.32;945.3;0.65;30.07;23.9;
17/02/12;70.31;18.51;2012;48;19.58;0.68;944.0;0.58;29.47;23.28;
18/02/12;73.15;18.8;2012;49;18.75;1.72;943.3;0.49;29.01;22.87;
19/02/12;60.84;17.23;2012;50;22.72;0.0;943.5;0.52;30.26;22.92;
20/02/12;67.39;17.85;2012;51;15.45;0.05;944.5;0.67;29.82;23.07;
21/02/12;68.42;18.48;2012;52;14.82;0.06;945.3;0.81;29.49;23.22;
22/02/12;65.93;17.82;2012;53;15.22;0.12;943.8;0.73;30.04;23.32;
23/02/12;63.73;17.95;2012;54;17.005;0.03;942.9;0.64;29.72;23.07;
24/02/12;66.47;16.83;2012;55;18.79;0.1;943.5;0.67;30.14;23.07;
25/02/12;65.82;17.19;2012;56;16.7;0.01;944.2;0.74;30.13;23.1;
26/02/12;67.06;16.85;2012;57;16.22;0.12;944.9;0.97;29.87;23.01;
27/02/12;66.58;18.81;2012;58;13.76;0.45;945.1;1.11;29.08;23.01;
28/02/12;64.94;18.2;2012;59;18.9;0.82;945.5;0.97;28.54;22.4;
29/02/12;61.7;17.35;2012;60;11.69;0.03;945.0;0.81;29.25;22.5;
01/03/12;65.94;17.05;2012;61;14.24;0.18;943.9;0.91;29.04;22.31;
02/03/12;66.64;18.09;2012;62;15.93;0.47;942.4;0.76;30.25;23.53;
03/03/12;64.85;18.56;2012;63;17.11;0.11;941.3;0.65;31.34;24.33;
04/03/12;60.1;19.16;2012;64;22.94;0.52;943.0;0.63;33.46;25.87;
05/03/12;70.13;19.85;2012;65;17.28;2.14;944.7;1.07;30.46;24.05;
06/03/12;64.78;18.59;2012;66;16.85;1.19;944.5;1.11;29.38;23.11;
07/03/12;67.43;17.5;2012;67;16.42;1.61;943.6;1.17;28.87;22.26;
08/03/12;69.51;16.82;2012;68;16.98;1.82;943.2;1.18;28.9;21.86;
09/03/12;69.36;17.0;2012;69;18.41;1.94;943.9;1.04;28.86;22.03;
10/03/12;62.88;18.09;2012;70;18.85;0.38;944.0;1.04;29.98;23.21;
11/03/12;61.29;17.9;2012;71;22.76;0.2;944.5;1.01;29.87;23.07;
12/03/12;59.62;18.17;2012;72;22.43;0.0;943.9;1.03;30.19;23.52;
13/03/12;59.67;17.57;2012;73;20.2;0.0;944.1;0.97;30.53;23.74;
14/03/12;61.59;18.5;2012;74;20.52;0.01;943.8;1.08;30.34;23.96;
15/03/12;59.72;18.97;2012;75;20.92;0.09;944.4;1.03;30.41;23.99;
16/03/12;60.65;18.46;2012;76;17.07;0.0;944.6;1.01;30.62;24.03;
17/03/12;60.12;18.78;2012;77;17.48;0.0;944.9;0.83;30.8;24.28;
18/03/12;56.94;18.45;2012;78;18.11;0.03;944.6;0.76;31.07;24.33;
19/03/12;55.88;18.56;2012;79;23.12;0.02;942.9;0.66;31.13;24.26;
20/03/12;52.63;17.84;2012;80;20.14;0.0;941.3;0.47;31.98;24.44;
21/03/12;56.68;18.89;2012;81;21.58;0.0;941.8;0.54;31.92;25.01;
22/03/12;63.44;19.34;2012;82;20.69;0.0;942.9;0.61;28.41;23.08;
23/03/12;63.63;18.35;2012;83;22.19;0.0;943.5;0.55;26.76;21.8;
24/03/12;59.31;17.31;2012;84;21.88;0.0;943.2;0.58;31.21;23.93;
25/03/12;54.85;18.65;2012;85;21.38;0.0;943.0;0.48;32.6;25.11;
26/03/12;55.43;19.62;2012;86;23.29;0.04;943.1;0.53;32.06;25.4;
27/03/12;58.0;19.38;2012;87;18.3;0.12;943.7;0.77;31.71;24.9;
28/03/12;57.76;19.25;2012;88;20.4;0.0;943.2;0.85;31.57;24.97;
29/03/12;53.55;19.13;2012;89;21.97;0.0;942.0;0.7;32.39;25.38;
30/03/12;54.81;19.38;2012;90;22.3;0.01;942.4;0.63;32.98;25.86;
31/03/12;55.2;20.45;2012;91;19.98;0.17;942.3;0.6;34.0;26.71;
01/04/12;58.61;20.92;2012;92;22.83;0.65;941.1;0.34;32.61;26.51;
02/04/12;61.93;21.44;2012;93;22.235;0.94;940.5;0.37;31.59;25.85;
03/04/12;56.92;20.76;2012;94;21.64;1.23;940.8;0.35;34.76;27.25;
04/04/12;63.99;21.67;2012;95;21.49;3.37;940.9;0.38;33.34;26.59;
05/04/12;62.23;21.41;2012;96;16.58;0.28;941.0;0.18;32.53;26.46;
06/04/12;56.57;21.52;2012;97;22.48;0.0;941.7;0.35;32.68;26.35;
07/04/12;52.19;20.79;2012;98;23.3;0.0;943.1;0.48;33.52;27.09;
08/04/12;50.09;21.23;2012;99;22.05;0.0;943.8;0.58;33.06;26.67;
09/04/12;45.9;20.7;2012;100;24.61;0.01;942.8;0.58;33.33;26.3;
10/04/12;45.01;18.97;2012;101;25.43;0.18;943.1;0.56;32.32;25.49;
11/04/12;61.95;20.0;2012;102;17.28;2.65;944.7;0.5;29.53;24.05;
12/04/12;56.28;19.31;2012;103;21.59;0.63;943.8;0.42;33.01;25.38;
13/04/12;64.34;18.74;2012;104;23.15;11.93;944.0;0.46;31.87;24.19;
14/04/12;65.8;19.23;2012;105;22.56;5.67;944.0;0.55;31.79;24.47;
15/04/12;65.38;19.48;2012;106;22.51;3.58;943.2;0.56;31.62;24.74;
16/04/12;65.43;19.31;2012;107;21.41;2.57;942.9;0.56;31.94;25.12;
17/04/12;65.42;20.61;2012;108;15.32;0.82;943.0;0.57;32.41;25.76;
18/04/12;72.35;20.95;2012;109;18.17;3.79;942.9;0.45;29.98;24.53;
19/04/12;70.03;20.16;2012;110;18.56;6.22;941.8;0.45;31.86;25.0;
20/04/12;75.53;20.18;2012;111;19.73;14.48;940.8;0.4;31.73;24.85;
21/04/12;65.62;21.54;2012;112;24.62;5.78;940.2;0.25;33.55;26.69;
22/04/12;83.04;21.53;2012;113;20.07;6.75;942.2;0.4;26.3;23.59;
23/04/12;57.57;18.56;2012;114;24.62;0.02;943.1;0.62;31.04;24.44;
24/04/12;53.85;17.49;2012;115;24.88;0.0;943.4;0.73;29.85;23.38;
25/04/12;59.68;17.09;2012;116;20.65;0.03;943.6;0.72;29.77;23.33;
26/04/12;60.32;18.09;2012;117;19.99;0.06;943.2;0.7;30.62;24.3;
27/04/12;69.56;20.65;2012;118;19.01;0.83;943.0;0.48;28.81;24.29;
28/04/12;65.16;19.16;2012;119;22.82;1.66;941.8;0.38;32.71;25.37;
29/04/12;59.6;20.74;2012;120;21.76;0.16;941.1;0.2;34.35;27.15;
30/04/12;61.61;22.2;2012;121;22.17;1.28;941.2;0.45;32.77;26.56;
01/05/12;62.15;20.72;2012;122;19.72;1.22;941.0;0.46;32.52;26.17;
02/05/12;56.9;21.33;2012;123;20.9;0.13;941.4;0.52;33.37;26.96;
03/05/12;54.03;21.17;2012;124;19.04;0.01;942.0;0.52;33.42;26.93;
04/05/12;51.36;21.31;2012;125;22.02;0.19;942.3;0.48;34.34;27.31;
05/05/12;56.13;21.34;2012;126;20.83;2.55;941.9;0.31;33.98;26.97;
06/05/12;72.58;20.96;2012;127;15.61;12.5;942.3;0.29;31.41;25.36;
07/05/12;74.25;21.83;2012;128;18.04;0.55;941.4;0.33;29.02;24.71;
08/05/12;77.54;21.52;2012;129;15.51;4.3;941.3;0.35;28.59;24.34;
09/05/12;78.75;20.81;2012;130;17.89;12.5;941.1;0.28;30.31;24.73;
10/05/12;65.61;20.01;2012;131;19.94;1.21;941.0;0.38;30.8;24.91;
11/05/12;59.02;19.0;2012;132;23.82;1.93;942.0;0.53;32.89;25.6;
12/05/12;80.48;21.1;2012;133;11.49;13.68;942.9;0.62;30.02;24.62;
13/05/12;77.62;20.98;2012;134;19.96;5.36;942.0;0.79;30.15;24.82;
14/05/12;73.24;21.1;2012;135;17.16;1.96;941.2;0.79;30.34;25.0;
15/05/12;84.05;20.84;2012;136;9.33;14.5;941.6;0.52;29.21;24.23;
16/05/12;85.68;21.35;2012;137;14.01;14.86;942.1;0.4;28.22;23.82;
17/05/12;87.13;21.02;2012;138;17.1;21.66;941.5;0.44;27.67;23.66;
18/05/12;88.65;20.91;2012;139;16.04;22.33;940.7;0.38;27.8;23.66;
19/05/12;91.5;21.51;2012;140;16.09;14.22;940.3;0.32;26.09;23.31;
20/05/12;87.46;21.19;2012;141;20.77;5.93;940.5;0.33;27.19;23.6;
21/05/12;92.38;21.05;2012;142;16.11;12.81;941.5;0.35;25.03;22.56;
22/05/12;91.68;21.12;2012;143;15.61;16.63;941.6;0.26;25.86;23.14;
23/05/12;92.26;21.62;2012;144;16.96;11.74;941.1;0.29;25.31;23.36;
24/05/12;89.93;21.23;2012;145;10.44;4.34;941.5;0.3;27.05;23.75;
25/05/12;85.74;21.19;2012;146;20.32;1.76;942.2;0.3;28.87;24.53;
26/05/12;85.5;21.44;2012;147;13.53;1.97;941.9;0.53;28.65;24.36;
27/05/12;83.84;20.42;2012;148;9.58;1.61;941.8;0.49;27.76;23.64;
28/05/12;79.11;19.06;2012;149;18.43;2.19;941.6;0.36;29.04;23.83;
29/05/12;87.65;21.42;2012;150;14.39;4.04;942.0;0.39;27.8;24.15;
30/05/12;84.92;21.51;2012;151;12.02;3.61;941.8;0.39;28.1;24.12;
31/05/12;87.25;20.8;2012;152;17.24;15.22;941.6;0.33;28.04;23.78;
01/06/12;87.57;21.16;2012;153;16.73;2.92;943.3;0.31;27.68;23.91;
02/06/12;82.52;21.32;2012;154;17.12;2.52;943.4;0.38;29.25;24.62;
03/06/12;91.77;21.79;2012;155;13.11;15.22;943.2;0.45;26.6;23.7;
04/06/12;88.88;21.56;2012;156;18.15;18.38;942.1;0.46;27.85;23.95;
05/06/12;88.11;20.72;2012;157;15.39;4.93;940.9;0.38;28.18;23.95;
06/06/12;88.13;21.05;2012;158;16.9;2.41;941.5;0.35;27.39;23.91;
07/06/12;83.17;20.9;2012;159;18.97;1.61;941.8;0.43;29.46;24.82;
08/06/12;87.43;21.5;2012;160;17.52;5.06;941.2;0.58;28.29;24.22;
09/06/12;93.91;21.13;2012;161;8.91;13.38;941.0;0.59;26.25;23.4;
10/06/12;92.53;21.56;2012;162;4.59;8.9;942.0;0.6;26.06;23.16;
11/06/12;80.15;20.33;2012;163;20.78;0.11;942.8;0.78;27.81;23.62;
12/06/12;78.52;19.17;2012;164;14.58;0.07;942.2;0.72;27.96;23.11;
13/06/12;86.6;20.13;2012;165;6.89;0.85;942.4;0.57;26.62;22.84;
14/06/12;84.14;19.29;2012;166;16.26;6.94;943.4;0.48;26.88;22.74;
15/06/12;89.17;19.73;2012;167;15.74;8.91;943.2;0.41;26.8;22.74;
16/06/12;89.45;20.78;2012;168;17.6;5.02;942.6;0.34;26.94;23.38;
17/06/12;85.72;20.4;2012;169;19.67;7.42;941.0;0.31;28.31;23.49;
18/06/12;92.23;20.49;2012;170;15.29;9.47;939.7;0.64;25.22;22.43;
19/06/12;82.1;19.16;2012;171;21.21;1.19;941.2;0.45;29.15;23.85;
20/06/12;82.61;20.15;2012;172;22.65;0.05;941.6;0.35;28.97;24.34;
21/06/12;83.14;21.5;2012;173;21.54;0.0;941.2;0.2;29.6;25.17;
22/06/12;85.27;22.05;2012;174;19.26;1.15;940.1;0.34;28.27;24.7;
23/06/12;86.81;21.18;2012;175;18.44;1.9;942.5;0.49;27.45;23.82;
24/06/12;84.72;20.63;2012;176;21.29;0.12;943.8;0.26;27.89;23.89;
25/06/12;78.48;20.78;2012;177;21.73;2.53;941.7;0.3;30.59;25.18;
26/06/12;82.14;20.86;2012;178;21.79;4.0;941.2;0.39;29.47;24.66;
27/06/12;80.91;21.04;2012;179;18.97;0.24;943.4;0.29;28.8;24.52;
28/06/12;78.73;20.83;2012;180;20.9;0.01;944.9;0.48;29.11;24.46;
29/06/12;79.04;20.5;2012;181;12.67;0.14;944.3;0.61;27.34;23.47;
30/06/12;82.64;19.59;2012;182;18.84;2.99;943.2;0.55;27.12;22.85;
01/07/12;84.12;19.33;2012;183;16.91;10.98;943.8;0.54;27.97;23.03;
02/07/12;85.86;19.69;2012;184;14.84;10.68;943.3;0.64;28.23;23.49;
03/07/12;83.89;21.11;2012;185;17.27;0.46;943.0;0.69;27.14;23.57;
04/07/12;83.14;20.38;2012;186;11.56;0.8;942.7;0.69;27.75;23.62;
05/07/12;81.02;20.31;2012;187;13.96;1.2;942.1;0.72;27.73;23.36;
06/07/12;80.24;19.93;2012;188;11.2;0.65;942.1;0.74;28.14;23.45;
07/07/12;89.35;20.41;2012;189;13.42;5.97;942.4;0.66;24.57;22.32;
08/07/12;89.45;21.02;2012;190;7.37;4.62;942.8;0.77;25.47;22.68;
09/07/12;79.89;20.44;2012;191;18.7;0.4;942.3;0.69;28.62;23.99;
10/07/12;81.9;20.64;2012;192;16.76;2.43;942.1;0.58;28.26;23.96;
11/07/12;87.74;20.87;2012;193;10.71;6.03;942.5;0.62;27.06;23.3;
12/07/12;84.96;19.77;2012;194;15.55;7.87;942.7;0.72;28.01;23.23;
13/07/12;78.09;19.78;2012;195;15.76;0.0;943.2;0.68;28.1;23.31;
14/07/12;78.16;19.16;2012;196;20.5;0.14;943.6;0.56;28.98;23.63;
15/07/12;82.96;20.19;2012;197;15.2;2.99;944.1;0.62;28.87;23.85;
16/07/12;78.74;21.0;2012;198;19.22;0.38;943.5;0.65;28.94;24.36;
17/07/12;80.1;20.72;2012;199;13.77;1.48;942.7;0.65;28.32;24.01;
18/07/12;87.45;20.66;2012;200;6.99;3.15;943.2;0.68;26.68;23.38;
19/07/12;76.83;21.06;2012;201;18.55;1.34;944.0;0.75;28.94;24.22;
20/07/12;80.31;20.24;2012;202;19.98;4.15;942.9;0.73;28.75;23.77;
21/07/12;78.76;20.28;2012;203;20.06;1.63;942.3;0.65;28.99;24.2;
22/07/12;86.04;20.34;2012;204;10.71;13.45;943.5;0.6;28.1;23.53;
23/07/12;87.15;21.02;2012;205;8.71;2.8;944.7;0.72;27.07;23.63;
24/07/12;81.56;21.02;2012;206;18.65;1.32;944.8;0.77;28.1;24.04;
25/07/12;77.76;19.93;2012;207;16.91;0.1;943.8;0.71;29.15;24.16;
26/07/12;80.63;21.16;2012;208;15.91;0.76;942.9;0.69;28.62;24.53;
27/07/12;77.56;21.52;2012;209;14.85;0.25;943.2;0.77;28.4;24.5;
28/07/12;72.59;20.43;2012;210;17.16;0.37;943.6;0.94;29.04;24.07;
29/07/12;74.87;19.49;2012;211;18.83;0.98;943.9;0.64;29.7;24.2;
30/07/12;77.65;20.96;2012;212;6.02;0.11;944.6;0.62;29.06;24.36;
31/07/12;77.59;20.07;2012;213;16.71;0.25;944.5;0.68;28.98;23.91;
01/08/12;73.94;20.28;2012;214;19.9;0.37;944.1;0.47;29.68;24.6;
02/08/12;73.6;20.3;2012;215;20.08;1.89;943.3;0.45;30.29;24.89;
03/08/12;78.59;21.35;2012;216;17.63;3.88;942.7;0.51;30.22;24.71;
04/08/12;83.62;20.95;2012;217;17.85;2.26;943.1;0.56;27.52;23.59;
05/08/12;69.65;19.65;2012;218;22.13;0.08;943.2;0.57;31.0;25.18;
06/08/12;71.59;21.57;2012;219;21.59;0.33;941.5;0.4;31.25;25.69;
07/08/12;83.25;21.48;2012;220;17.87;14.45;941.1;0.25;26.29;23.55;
