Regiones,Fecha,Mes,Year,Fec,Latitud,Longitud,Altura,Variedad,Fenologia,Hojas Evaluadas,Hojas con Roya,Incidencia,cat_Variedad,tipo_de_datos
Copan,3/30/2018,Marzo,2018,3,14.85669994,-88.87449646,1222,LEMPIRA,Hojas Nuevas Mayor al 30%,1160,0,0,Medianamente_resistentes,a realizar
Copan,3/31/2018,Marzo,2018,3,14.85999966,-88.84010315,1175,CATIMOR,Hojas Nuevas Mayor al 30%,1103,0,0,Medianamente_resistentes,a realizar
Olancho,3/27/2018,Marzo,2018,3,14.40967464,-86.65523529,1129,LEMPIRA,Floracion,830,193,23.25,Medianamente_resistentes,a realizar
Santa Barbara,3/29/2018,Marzo,2018,3,14.53404999,-88.23375702,1106,LEMPIRA,Hojas Nuevas Mayor al 30%,580,106,18.28,Medianamente_resistentes,a realizar
Comayagua,3/30/2018,Marzo,2018,3,14.39999962,-87.27999878,1105,LEMPIRA,Floracion,773,62,8.02,Medianamente_resistentes,a realizar
El Paraiso,3/28/2018,Marzo,2018,3,14.02694988,-85.985672,1120,LEMPIRA,Hojas Nuevas Mayor al 30%,837,67,8,Medianamente_resistentes,a realizar
Comayagua,3/31/2018,Marzo,2018,3,14.25,-87.87999725,1375,LEMPIRA,Floracion,1099,4,0.36,Medianamente_resistentes,a realizar
Copan,3/27/2018,Marzo,2018,3,14.55259991,-88.57369995,1138,LEMPIRA,Floracion Loca,1053,23,2.18,Medianamente_resistentes,a realizar
Santa Barbara,2/21/2018,Febrero,2018,2,15.12095165,-88.3518219,1163,MEZCLA,Madurez Fisiologica,882,25,2.83,Medianamente_resistentes,a realizar
El Paraiso,2/20/2018,Febrero,2018,2,13.96520042,-86.20220184,1145,LEMPIRA,Hojas Nuevas Mayor al 30%,596,54,9.06,Medianamente_resistentes,a realizar
El Paraiso,2/19/2018,Febrero,2018,2,14.25124741,-86.84670258,1305,LEMPIRA,Madurez Fisiologica,655,38,5.8,Medianamente_resistentes,a realizar
Olancho,2/22/2018,Febrero,2018,2,15.08265972,-86.74191284,1342,LEMPIRA,Madurez Fisiologica,1271,1,0.08,Medianamente_resistentes,a realizar
Copan,2/19/2018,Febrero,2018,2,14.85999966,-88.84010315,1175,CATIMOR,Floracion Loca,1022,0,0,Medianamente_resistentes,a realizar
Santa Barbara,2/27/2018,Febrero,2018,2,14.89999962,-88.40000153,1188,BOURBON,Floracion,757,45,5.94,Medianamente_resistentes,a realizar
Olancho,2/23/2018,Febrero,2018,2,14.4055109,-86.62174225,1186,LEMPIRA,Madurez Fisiologica,884,20,2.26,Medianamente_resistentes,a realizar
Copan,2/19/2018,Febrero,2018,2,14.41866779,-89.00537872,1286,LEMPIRA,Hojas Nuevas Mayor al 30%,1133,0,0,Medianamente_resistentes,a realizar
Comayagua,2/20/2018,Febrero,2018,2,14.76920033,-87.4980011,1330,LEMPIRA,Madurez Fisiologica,658,89,13.53,Medianamente_resistentes,a realizar
El Paraiso,2/19/2018,Febrero,2018,2,14.26206684,-86.82475281,1321,MEZCLA,Madurez Fisiologica,719,0,0,Medianamente_resistentes,a realizar
Comayagua,2/22/2018,Febrero,2018,2,14.42370033,-87.31390381,1150,LEMPIRA,Hojas Nuevas Mayor al 30%,647,11,1.7,Medianamente_resistentes,a realizar
Copan,2/19/2018,Febrero,2018,2,14.53740025,-88.46199799,1158,LEMPIRA,Madurez Fisiologica,917,7,0.76,Medianamente_resistentes,a realizar
Francisco Morazan,2/23/2018,Febrero,2018,2,14.65542126,-86.87128448,1378,LEMPIRA,Madurez Fisiologica,744,7,0.94,Medianamente_resistentes,a realizar
El Paraiso,2/21/2018,Febrero,2018,2,13.79913235,-86.61937714,1186,LEMPIRA,Madurez Fisiologica,602,50,8.31,Medianamente_resistentes,a realizar
Olancho,2/21/2018,Febrero,2018,2,14.57487488,-86.72502899,1377,LEMPIRA,Madurez Fisiologica,1039,5,0.48,Medianamente_resistentes,a realizar
Francisco Morazan,2/21/2018,Febrero,2018,2,14.40595245,-86.6727066,1240,LEMPIRA,Madurez Fisiologica,665,91,13.68,Medianamente_resistentes,a realizar
Santa Barbara,2/20/2018,Febrero,2018,2,15.14129066,-88.31375885,1287,PACAMARA,Madurez Fisiologica,920,0,0,Medianamente_resistentes,a realizar
Santa Barbara,2/20/2018,Febrero,2018,2,15.12783813,-88.33000946,1170,LEMPIRA,Madurez Fisiologica,743,0,0,Medianamente_resistentes,a realizar
Comayagua,2/21/2018,Febrero,2018,2,14.51169968,-87.32379913,1103,MEZCLA,Madurez Fisiologica,935,4,0.43,Medianamente_resistentes,a realizar
Comayagua,2/19/2018,Febrero,2018,2,14.51000023,-88.26999664,1133,LEMPIRA,Madurez Fisiologica,683,79,11.57,Medianamente_resistentes,a realizar
Olancho,2/21/2018,Febrero,2018,2,14.70201015,-86.50203705,1273,LEMPIRA,Madurez Fisiologica,877,20,2.28,Medianamente_resistentes,a realizar
Copan,2/23/2018,Febrero,2018,2,14.50248432,-88.91326904,1160,LEMPIRA,Fin de Cosecha,735,2,0.27,Medianamente_resistentes,a realizar
El Paraiso,2/20/2018,Febrero,2018,2,14.32999992,-86.66999817,1218,LEMPIRA,Fruto Consistente,569,6,1.05,Medianamente_resistentes,a realizar
Santa Barbara,2/22/2018,Febrero,2018,2,14.97000027,-88.09999847,1256,LEMPIRA,Madurez Fisiologica,1110,19,1.71,Medianamente_resistentes,a realizar
Comayagua,2/23/2018,Febrero,2018,2,14.52239704,-88.08657837,1232,LEMPIRA,Madurez Fisiologica,1084,90,8.3,Medianamente_resistentes,a realizar
El Paraiso,2/20/2018,Febrero,2018,2,14.0376997,-86.19889832,1184,LEMPIRA,Floracion Loca,749,84,11.21,Medianamente_resistentes,a realizar
Olancho,2/22/2018,Febrero,2018,2,14.89999962,-85.90000153,1234,LEMPIRA,Floracion Principal,1379,86,6.24,Medianamente_resistentes,a realizar
Copan,2/23/2018,Febrero,2018,2,14.6704998,-88.9537735,1140,LEMPIRA,Floracion Loca,639,5,0.78,Medianamente_resistentes,a realizar
Comayagua,2/22/2018,Febrero,2018,2,14.68459988,-87.44909668,1285,LEMPIRA,Floracion Loca,705,3,0.43,Medianamente_resistentes,a realizar
Comayagua,2/22/2018,Febrero,2018,2,14.12229347,-88.01078033,1459,MEZCLA,Madurez Fisiologica,803,10,1.25,Medianamente_resistentes,a realizar
Comayagua,2/21/2018,Febrero,2018,2,14.58212376,-87.97719574,1262,LEMPIRA,Madurez Fisiologica,933,8,0.86,Medianamente_resistentes,a realizar
Comayagua,2/22/2018,Febrero,2018,2,14.67230034,-87.45410156,1213,LEMPIRA,Floracion Loca,668,40,5.99,Medianamente_resistentes,a realizar
Francisco Morazan,2/23/2018,Febrero,2018,2,14.37876511,-87.30181885,1274,LEMPIRA,Floracion Loca,543,68,12.52,Medianamente_resistentes,a realizar
Santa Barbara,2/22/2018,Febrero,2018,2,14.83174992,-88.38420105,1464,LEMPIRA,Madurez Fisiologica,641,2,0.31,Medianamente_resistentes,a realizar
Francisco Morazan,2/22/2018,Febrero,2018,2,13.35999966,-86.87999725,1336,LEMPIRA,Floracion Loca,535,8,1.5,Medianamente_resistentes,a realizar
Santa Barbara,2/22/2018,Febrero,2018,2,14.55196953,-88.27018738,1227,LEMPIRA,Hojas Nuevas Mayor al 30%,638,42,6.58,Medianamente_resistentes,a realizar
El Paraiso,2/22/2018,Febrero,2018,2,13.79545212,-86.60528564,1394,LEMPIRA,Hojas Nuevas Mayor al 30%,833,74,8.88,Medianamente_resistentes,a realizar
Olancho,2/20/2018,Febrero,2018,2,14.89999962,-86,1304,LEMPIRA,Madurez Fisiologica,899,118,13.13,Medianamente_resistentes,a realizar
Olancho,2/21/2018,Febrero,2018,2,14.89999962,-85.90000153,1452,LEMPIRA,Floracion Principal,1154,102,8.84,Medianamente_resistentes,a realizar
Copan,2/20/2018,Febrero,2018,2,14.39999962,-88.90000153,1162,LEMPIRA,Hojas Nuevas Mayor al 30%,986,0,0,Medianamente_resistentes,a realizar
Santa Barbara,2/21/2018,Febrero,2018,2,14.82460022,-88.42675018,1388,LEMPIRA,Madurez Fisiologica,668,0,0,Medianamente_resistentes,a realizar
Santa Barbara,2/22/2018,Febrero,2018,2,14.5298996,-88.22431183,1171,LEMPIRA,Fin de Cosecha,685,71,10.37,Medianamente_resistentes,a realizar
Cortes,2/24/2018,Febrero,2018,2,15.05350971,-87.42990875,1112,LEMPIRA,Madurez Fisiologica,1074,122,11.36,Medianamente_resistentes,a realizar
Santa Barbara,2/21/2018,Febrero,2018,2,15.137784,-88.30120087,1123,LEMPIRA,Madurez Fisiologica,919,0,0,Medianamente_resistentes,a realizar
Comayagua,2/22/2018,Febrero,2018,2,14.15470505,-88.09574127,1475,LEMPIRA,Hojas Nuevas Mayor al 30%,736,0,0,Medianamente_resistentes,a realizar
El Paraiso,2/19/2018,Febrero,2018,2,14.07999992,-86.81999969,1209,LEMPIRA,Madurez Fisiologica,699,46,6.58,Medianamente_resistentes,a realizar
Comayagua,2/21/2018,Febrero,2018,2,14.25,-87.87999725,1375,LEMPIRA,Madurez Fisiologica,1174,0,0,Medianamente_resistentes,a realizar
Comayagua,2/20/2018,Febrero,2018,2,14.77890015,-87.4960022,1367,LEMPIRA,Madurez Fisiologica,699,13,1.86,Medianamente_resistentes,a realizar
Francisco Morazan,2/22/2018,Febrero,2018,2,14.3916893,-86.89232635,1184,LEMPIRA,Hojas Nuevas Mayor al 30%,655,64,9.77,Medianamente_resistentes,a realizar
El Paraiso,4/23/2018,Abril,2018,4,13.89999962,-86.5,1139,LEMPIRA,Floracion,569,40,7.03,Medianamente_resistentes,a realizar
Cortes,4/25/2018,Abril,2018,4,15.05350971,-87.42990875,1112,LEMPIRA,Fin de Cosecha,1061,45,4.24,Medianamente_resistentes,a realizar
Comayagua,4/26/2018,Abril,2018,4,14.68459988,-87.44909668,1285,LEMPIRA,Floracion Principal,524,36,6.87,Medianamente_resistentes,a realizar
El Paraiso,4/19/2018,Abril,2018,4,14.35999966,-86.51999664,1180,LEMPIRA,Hojas Nuevas Mayor al 30%,696,4,0.57,Medianamente_resistentes,a realizar
Francisco Morazan,4/25/2018,Abril,2018,4,13.73857594,-86.91262817,1254,LEMPIRA,Floracion,548,0,0,Medianamente_resistentes,a realizar
Comayagua,4/24/2018,Abril,2018,4,14.75,-87.83000183,1117,LEMPIRA,Floracion,841,10,1.19,Medianamente_resistentes,a realizar
Copan,4/23/2018,Abril,2018,4,14.43050003,-88.45580292,1350,LEMPIRA,Floracion,493,0,0,Medianamente_resistentes,a realizar
Santa Barbara,4/26/2018,Abril,2018,4,14.83174992,-88.38420105,1464,LEMPIRA,Floracion,441,0,0,Medianamente_resistentes,a realizar
El Paraiso,4/25/2018,Abril,2018,4,13.79545212,-86.60528564,1394,LEMPIRA,Hojas Nuevas Mayor al 30%,785,32,4.08,Medianamente_resistentes,a realizar
El Paraiso,4/24/2018,Abril,2018,4,13.84145164,-86.84843445,1470,LEMPIRA,Floracion Loca,832,0,0,Medianamente_resistentes,a realizar
El Paraiso,4/23/2018,Abril,2018,4,13.80049038,-86.4012146,1250,LEMPIRA,Floracion Loca,617,59,9.56,Medianamente_resistentes,a realizar
Copan,4/26/2018,Abril,2018,4,14.55259991,-88.57369995,1138,LEMPIRA,Floracion Principal,969,24,2.48,Medianamente_resistentes,a realizar
Comayagua,4/25/2018,Abril,2018,4,14.76920033,-87.4980011,1330,LEMPIRA,Floracion Principal,592,30,5.07,Medianamente_resistentes,a realizar
Santa Barbara,4/25/2018,Abril,2018,4,15.06705284,-88.37181091,1170,LEMPIRA,Hojas Nuevas Mayor al 30%,713,5,0.7,Medianamente_resistentes,a realizar
Olancho,4/20/2018,Abril,2018,4,14.60817337,-86.76509857,1376,LEMPIRA,Floracion,1152,10,0.87,Medianamente_resistentes,a realizar
Copan,4/2/2018,Abril,2018,4,14.61999989,-88.41999817,1247,LEMPIRA,Hojas Nuevas Mayor al 30%,967,4,0.41,Medianamente_resistentes,a realizar
Olancho,4/26/2018,Abril,2018,4,14.89999962,-85.90000153,1223,LEMPIRA,Floracion,1317,75,5.69,Medianamente_resistentes,a realizar
El Paraiso,4/25/2018,Abril,2018,4,14.13925838,-86.08356476,1208,LEMPIRA,Floracion,1219,0,0,Medianamente_resistentes,a realizar
Comayagua,4/26/2018,Abril,2018,4,14.57288647,-87.98477173,1220,LEMPIRA,Floracion Principal,1131,42,3.71,Medianamente_resistentes,a realizar
Olancho,4/26/2018,Abril,2018,4,14.89999962,-85.90000153,1223,LEMPIRA,Floracion,1191,59,4.95,Medianamente_resistentes,a realizar
Comayagua,4/26/2018,Abril,2018,4,14.49409962,-87.3309021,1335,LEMPIRA,Floracion Principal,954,0,0,Medianamente_resistentes,a realizar
Olancho,4/24/2018,Abril,2018,4,14.6943903,-86.53325653,1178,LEMPIRA,Floracion,496,24,4.84,Medianamente_resistentes,a realizar
Santa Barbara,4/24/2018,Abril,2018,4,14.89505005,-88.53399658,1343,LEMPIRA,Floracion Principal,549,20,3.64,Medianamente_resistentes,a realizar
Francisco Morazan,4/24/2018,Abril,2018,4,14.49351692,-87.42076874,1409,LEMPIRA,Floracion,864,6,0.69,Medianamente_resistentes,a realizar
Francisco Morazan,4/25/2018,Abril,2018,4,14.3916893,-86.89232635,1184,LEMPIRA,Floracion Principal,717,21,2.93,Medianamente_resistentes,a realizar
El Paraiso,4/25/2018,Abril,2018,4,14.17770004,-86.53489685,1376,LEMPIRA,Floracion,759,53,6.98,Medianamente_resistentes,a realizar
Comayagua,4/24/2018,Abril,2018,4,14.34000015,-87.29000092,1172,LEMPIRA,Floracion,575,23,4,Medianamente_resistentes,a realizar
Francisco Morazan,4/26/2018,Abril,2018,4,14.37876511,-87.30181885,1274,LEMPIRA,Floracion,654,27,4.13,Medianamente_resistentes,a realizar
El Paraiso,4/24/2018,Abril,2018,4,14.26000023,-86.77999878,1333,LEMPIRA,Floracion,684,28,4.09,Medianamente_resistentes,a realizar
Olancho,4/24/2018,Abril,2018,4,14.40967464,-86.65523529,1129,LEMPIRA,Floracion,1008,49,4.86,Medianamente_resistentes,a realizar
Santa Barbara,4/19/2018,Abril,2018,4,15,-88.69999695,1178,LEMPIRA,Floracion,590,16,2.71,Medianamente_resistentes,a realizar
El Paraiso,4/25/2018,Abril,2018,4,14.21609974,-86.4559021,1310,LEMPIRA,Floracion,895,41,4.58,Medianamente_resistentes,a realizar
El Paraiso,4/24/2018,Abril,2018,4,13.79913235,-86.61937714,1186,LEMPIRA,Floracion,655,34,5.19,Medianamente_resistentes,a realizar
Olancho,4/24/2018,Abril,2018,4,14.89999962,-86,1304,LEMPIRA,Floracion,1218,43,3.53,Medianamente_resistentes,a realizar
Francisco Morazan,4/23/2018,Abril,2018,4,14.55401516,-87.24476624,1407,MEZCLA,Floracion,749,36,4.81,Medianamente_resistentes,a realizar
El Paraiso,4/24/2018,Abril,2018,4,14.21969986,-86.52320099,1355,LEMPIRA,Floracion,969,46,4.75,Medianamente_resistentes,a realizar
Comayagua,4/26/2018,Abril,2018,4,14.55576992,-87.96607971,1422,LEMPIRA,Floracion,951,1,0.11,Medianamente_resistentes,a realizar
Santa Barbara,4/25/2018,Abril,2018,4,15.137784,-88.30120087,1123,LEMPIRA,Floracion Loca,1002,1,0.1,Medianamente_resistentes,a realizar
Comayagua,4/25/2018,Abril,2018,4,14.47999954,-88.26999664,1331,LEMPIRA,Floracion,831,6,0.72,Medianamente_resistentes,a realizar
Santa Barbara,4/26/2018,Abril,2018,4,14.83601093,-88.35218048,1181,LEMPIRA,Formacion de Fruto,748,1,0.13,Medianamente_resistentes,a realizar
Francisco Morazan,4/25/2018,Abril,2018,4,13.73398685,-86.91365814,1237,MEZCLA,Floracion,654,0,0,Medianamente_resistentes,a realizar
Comayagua,4/25/2018,Abril,2018,4,14.5,-87.5,1424,LEMPIRA,Floracion,742,0,0,Medianamente_resistentes,a realizar
Comayagua,4/26/2018,Abril,2018,4,14.58212376,-87.97719574,1262,LEMPIRA,Floracion Principal,983,10,1.02,Medianamente_resistentes,a realizar
Francisco Morazan,4/25/2018,Abril,2018,4,14.45970058,-87.40989685,1407,MEZCLA,Floracion,820,11,1.34,Medianamente_resistentes,a realizar
Santa Barbara,4/24/2018,Abril,2018,4,14.80000019,-88.45999908,1390,LEMPIRA,Floracion,510,0,0,Medianamente_resistentes,a realizar
Copan,4/24/2018,Abril,2018,4,14.50248432,-88.91326904,1160,LEMPIRA,Floracion,688,3,0.44,Medianamente_resistentes,a realizar
Comayagua,4/26/2018,Abril,2018,4,14.40999985,-87.30999756,1247,LEMPIRA,Floracion Principal,777,6,0.77,Medianamente_resistentes,a realizar
Santa Barbara,4/24/2018,Abril,2018,4,15.12783813,-88.33000946,1170,LEMPIRA,Floracion,719,0,0,Medianamente_resistentes,a realizar
Cortes,4/25/2018,Abril,2018,4,15.42000008,-86.23000336,1168,LEMPIRA,Floracion,1478,0,0,Medianamente_resistentes,a realizar
El Paraiso,4/23/2018,Abril,2018,4,14.21889877,-86.39823914,1444,LEMPIRA,Floracion,1337,5,0.37,Medianamente_resistentes,a realizar
Santa Barbara,4/25/2018,Abril,2018,4,15.12095165,-88.3518219,1163,MEZCLA,Floracion,925,10,1.08,Medianamente_resistentes,a realizar
Santa Barbara,4/25/2018,Abril,2018,4,14.78145027,-88.39644623,1300,LEMPIRA,Floracion,460,5,1.09,Medianamente_resistentes,a realizar
Copan,4/26/2018,Abril,2018,4,14.53740025,-88.46199799,1158,LEMPIRA,Hojas Nuevas Mayor al 30%,851,9,1.06,Medianamente_resistentes,a realizar
Copan,4/24/2018,Abril,2018,4,14.85999966,-88.84010315,1175,CATIMOR,Floracion,1053,0,0,Medianamente_resistentes,a realizar
El Paraiso,4/25/2018,Abril,2018,4,13.96010017,-86.89640045,1471,LEMPIRA,Floracion Principal,741,77,10.39,Medianamente_resistentes,a realizar
Cortes,4/24/2018,Abril,2018,4,15.31000042,-85.44999695,1180,LEMPIRA,Floracion,1300,0,0,Medianamente_resistentes,a realizar
El Paraiso,4/24/2018,Abril,2018,4,14.02694988,-85.985672,1120,LEMPIRA,Floracion Principal,1443,16,1.11,Medianamente_resistentes,a realizar
Copan,4/23/2018,Abril,2018,4,14.38490009,-88.4618988,1350,MEZCLA,Floracion,503,0,0,Medianamente_resistentes,a realizar
Comayagua,4/26/2018,Abril,2018,4,14.69509983,-87.4434967,1133,LEMPIRA,Floracion Principal,537,1,0.19,Medianamente_resistentes,a realizar
Comayagua,4/25/2018,Abril,2018,4,14.76860046,-87.52089691,1415,CATIMOR,Floracion Principal,594,6,1.01,Medianamente_resistentes,a realizar
Copan,4/24/2018,Abril,2018,4,14.88611889,-88.54954529,1125,LEMPIRA,Floracion,1074,12,1.12,Medianamente_resistentes,a realizar
Santa Barbara,4/25/2018,Abril,2018,4,14.57349968,-88.52400208,1481,LEMPIRA,Madurez Fisiologica,892,9,1.01,Medianamente_resistentes,a realizar
Olancho,4/23/2018,Abril,2018,4,14.69392967,-86.49611664,1340,LEMPIRA,Floracion,884,10,1.13,Medianamente_resistentes,a realizar
Copan,4/26/2018,Abril,2018,4,14.5,-88.44000244,1205,LEMPIRA,Floracion,907,1,0.11,Medianamente_resistentes,a realizar
Francisco Morazan,4/26/2018,Abril,2018,4,14.36683369,-87.29360199,1329,LEMPIRA,Floracion Loca,621,21,3.38,Medianamente_resistentes,a realizar
Comayagua,4/25/2018,Abril,2018,4,14.44970036,-87.32959747,1296,LEMPIRA,Floracion Principal,492,0,0,Medianamente_resistentes,a realizar
El Paraiso,4/25/2018,Abril,2018,4,14.26000023,-86.70999908,1172,LEMPIRA,Floracion,686,23,3.35,Medianamente_resistentes,a realizar
El Paraiso,4/23/2018,Abril,2018,4,14.24330044,-86.91831207,1283,LEMPIRA,Hojas Nuevas Mayor al 30%,618,45,7.28,Medianamente_resistentes,a realizar
Copan,4/23/2018,Abril,2018,4,14.48190022,-89.03549957,1134,LEMPIRA,Floracion Principal,940,20,2.13,Medianamente_resistentes,a realizar
Santa Barbara,4/25/2018,Abril,2018,4,14.76819992,-88.40409851,1177,LEMPIRA,Floracion,379,0,0,Medianamente_resistentes,a realizar
Copan,4/24/2018,Abril,2018,4,14.50260067,-88.89886475,1226,LEMPIRA,Floracion,666,2,0.3,Medianamente_resistentes,a realizar
El Paraiso,4/25/2018,Abril,2018,4,14.0376997,-86.19889832,1184,LEMPIRA,Floracion Principal,698,15,2.15,Medianamente_resistentes,a realizar
Comayagua,4/24/2018,Abril,2018,4,14.26000023,-87.94000244,1331,LEMPIRA,Floracion,729,0,0,Medianamente_resistentes,a realizar
Francisco Morazan,4/25/2018,Abril,2018,4,14.40595245,-86.6727066,1240,LEMPIRA,Floracion Principal,788,15,1.9,Medianamente_resistentes,a realizar
Comayagua,4/26/2018,Abril,2018,4,14.5273819,-88.21284485,1280,LEMPIRA,Floracion,879,27,3.07,Medianamente_resistentes,a realizar
Olancho,4/24/2018,Abril,2018,4,14.4055109,-86.62174225,1186,LEMPIRA,Floracion,1500,3,0.2,Medianamente_resistentes,a realizar
Olancho,4/26/2018,Abril,2018,4,14.99870968,-86.28794861,1350,LEMPIRA,Floracion Principal,1122,3,0.27,Medianamente_resistentes,a realizar
Olancho,4/23/2018,Abril,2018,4,14.6991396,-86.50113678,1296,LEMPIRA,Floracion,646,22,3.41,Medianamente_resistentes,a realizar
Cortes,4/24/2018,Abril,2018,4,15.05212212,-88.11689758,1247,LEMPIRA,Floracion,1022,3,0.29,Medianamente_resistentes,a realizar
El Paraiso,4/24/2018,Abril,2018,4,13.96520042,-86.20220184,1145,LEMPIRA,Floracion Principal,625,15,2.4,Medianamente_resistentes,a realizar
Olancho,4/25/2018,Abril,2018,4,15.09657955,-86.74520874,1500,LEMPIRA,Floracion,1105,0,0,Medianamente_resistentes,a realizar
El Paraiso,4/20/2018,Abril,2018,4,13.95059967,-86.23970032,1457,LEMPIRA,Floracion Loca,828,14,1.69,Medianamente_resistentes,a realizar
Olancho,4/25/2018,Abril,2018,4,14.89358425,-86.11358643,1177,LEMPIRA,Floracion,1061,24,2.26,Medianamente_resistentes,a realizar
Comayagua,4/24/2018,Abril,2018,4,14.71316338,-87.78985596,1105,LEMPIRA,Floracion,844,19,2.25,Medianamente_resistentes,a realizar
Comayagua,4/12/2018,Abril,2018,4,14.26210022,-87.82250214,1450,LEMPIRA,Floracion Principal,334,7,2.1,Medianamente_resistentes,a realizar
El Paraiso,4/24/2018,Abril,2018,4,14.08707619,-86.10620117,1212,LEMPIRA,Floracion Principal,949,32,3.37,Medianamente_resistentes,a realizar
Olancho,4/23/2018,Abril,2018,4,14.70201015,-86.50203705,1273,LEMPIRA,Floracion,807,15,1.86,Medianamente_resistentes,a realizar
Copan,4/25/2018,Abril,2018,4,14.39999962,-88.90000153,1162,LEMPIRA,Floracion Principal,1061,0,0,Medianamente_resistentes,a realizar
Comayagua,4/26/2018,Abril,2018,4,14.67230034,-87.45410156,1213,LEMPIRA,Floracion Principal,600,43,7.17,Medianamente_resistentes,a realizar
Comayagua,4/26/2018,Abril,2018,4,14.48871326,-88.20066833,1486,LEMPIRA,Floracion,857,3,0.35,Medianamente_resistentes,a realizar
Comayagua,4/25/2018,Abril,2018,4,14.66175938,-88.00296783,1112,LEMPIRA,Floracion,857,27,3.15,Medianamente_resistentes,a realizar
Copan,4/24/2018,Abril,2018,4,14.61999989,-88.41999817,1247,LEMPIRA,Floracion,961,1,0.1,Medianamente_resistentes,a realizar
Santa Barbara,4/25/2018,Abril,2018,4,15.08321953,-88.36325073,1290,PACAMARA,Hojas Nuevas Mayor al 30%,1029,27,2.62,Medianamente_resistentes,a realizar
Copan,4/25/2018,Abril,2018,4,14.6704998,-88.9537735,1140,LEMPIRA,Floracion Principal,863,0,0,Medianamente_resistentes,a realizar
Copan,4/25/2018,Abril,2018,4,14.51509953,-88.58170319,1143,LEMPIRA,Floracion Principal,888,17,1.91,Medianamente_resistentes,a realizar
Copan,4/24/2018,Abril,2018,4,14.86120033,-88.86560059,1172,LEMPIRA,Floracion,945,0,0,Medianamente_resistentes,a realizar
Olancho,4/20/2018,Abril,2018,4,14.60934258,-86.77337646,1400,LEMPIRA,Floracion,1572,52,3.31,Medianamente_resistentes,a realizar
Copan,4/26/2018,Abril,2018,4,14.51000023,-88.47000122,1101,LEMPIRA,Floracion,933,6,0.64,Medianamente_resistentes,a realizar
Santa Barbara,4/26/2018,Abril,2018,4,14.52622986,-88.23014069,1228,LEMPIRA,Formacion de Fruto,802,21,2.62,Medianamente_resistentes,a realizar
Santa Barbara,4/25/2018,Abril,2018,4,15.13360405,-88.30262756,1153,LEMPIRA,Floracion Loca,1019,1,0.1,Medianamente_resistentes,a realizar
El Paraiso,4/24/2018,Abril,2018,4,13.80090046,-86.57160187,1251,MEZCLA,Floracion,721,0,0,Medianamente_resistentes,a realizar
Olancho,4/25/2018,Abril,2018,4,15.08693981,-86.73969269,1372,LEMPIRA,Floracion,875,4,0.46,Medianamente_resistentes,a realizar
