"Date","year","DOY","Tair","RH","RAD","Pressure","WindSpeed","CO2","DegreeDays","PAR","FDiff","VPD","Tmax","Tmin","Rain","HR"
"2010-06-24",2010,175,22.309,85.669,19.844,896.777,0.995,389.128,12.309,9.525,0.331,4.089,23.4,16,0,NA
"2010-06-25",2010,176,21.382,87.577,14.148,896.924,0.956,389.128,11.382,6.791,0.423,3.33,24.3,16.5,1,NA
"2010-06-26",2010,177,21.404,87.73,10.22,897.367,0.634,389.128,11.404,4.906,0.504,3.267,21.7,16.5,35.4,NA
"2010-06-27",2010,178,20.822,86.113,11.128,896.437,0.891,389.128,10.822,5.341,0.478,3.519,19,16,6.6,NA
"2010-06-28",2010,179,20.941,84.787,10.691,895.271,0.734,389.128,10.941,5.132,0.472,3.871,18.8,16,5,NA
"2010-06-29",2010,180,20.778,85.568,21.351,895.468,1.025,389.128,10.778,10.248,0.313,3.882,21.5,15,4.3,NA
"2010-06-30",2010,181,21.387,81.557,23.757,896.863,1.181,389.128,11.387,11.403,0.26,4.977,23.5,16,0.3,NA
"2010-07-01",2010,182,20.935,85.22,12.963,897.329,0.718,389.128,10.935,6.222,0.463,3.776,25,14,0.2,NA
"2010-07-02",2010,183,19.97,84.014,16.177,896.414,1.044,389.128,9.97,7.765,0.346,3.999,25.5,14,25.3,NA
"2010-07-03",2010,184,20.994,80.772,15.003,895.802,0.685,389.128,10.994,7.201,0.415,4.961,24,13.3,26,NA
"2010-07-04",2010,185,21.092,88.25,11.985,896.325,0.616,389.128,11.092,5.753,0.44,3.092,23.5,15.2,13.3,NA
"2010-07-05",2010,186,21.05,84.658,12.45,896.25,0.609,389.128,11.05,5.976,0.444,3.867,23.7,15.5,2.3,NA
"2010-07-06",2010,187,21.095,84.976,20.162,895.31,0.967,389.128,11.095,9.678,0.332,4.005,23.5,16,0.5,NA
"2010-07-07",2010,188,19.922,90.625,10.764,895.176,0.391,389.128,9.922,5.167,0.428,2.314,24,16.5,0,NA
"2010-07-08",2010,189,20.163,90.847,11.631,895.518,0.606,389.128,10.162,5.583,0.475,2.243,21.6,14,2.1,NA
"2010-07-09",2010,190,20.926,86.66,21.524,895.82,0.908,389.128,10.926,10.332,0.317,3.613,23.8,16,0.4,NA
"2010-07-10",2010,191,20.37,88.886,14.603,896.273,0.783,389.128,10.37,7.009,0.411,2.772,22.4,16,4.3,NA
"2010-07-11",2010,192,21.084,87.734,20.561,896.269,0.822,389.128,11.084,9.869,0.327,3.355,24.2,16,0,NA
"2010-07-12",2010,193,19.952,91.249,10.503,895.591,0.433,389.128,9.952,5.041,0.456,2.067,23.5,15.6,19.8,NA
"2010-07-13",2010,194,19.857,90.712,9.764,895.455,0.429,389.128,9.857,4.687,0.495,2.229,24,14.8,14.8,NA
"2010-07-14",2010,195,19.313,86.301,8.135,896.698,0.494,389.128,9.313,3.905,0.517,3.255,23.5,13.5,0,NA
"2010-07-15",2010,196,18.95,90.878,8.412,896.082,0.316,389.128,8.95,4.038,0.498,2.025,22.5,15.5,0,NA
"2010-07-16",2010,197,19.445,90.421,8.265,894.549,0.442,389.128,9.445,3.967,0.49,2.188,23.8,15,14.8,NA
"2010-07-17",2010,198,20.188,88.939,10.499,895.728,0.457,389.128,10.188,5.04,0.497,2.707,23,16,3.8,NA
"2010-07-18",2010,199,20.712,87.62,13.632,897.924,0.522,389.128,10.713,6.544,0.443,3.197,20.5,15.3,5.6,NA
"2010-07-19",2010,200,20.931,85.811,15.031,896.878,0.847,389.128,10.931,7.215,0.431,3.72,22.5,13.5,0.5,NA
"2010-07-20",2010,201,21.206,85.529,19.94,896.22,0.966,389.128,11.206,9.571,0.329,3.971,25,14.5,6.8,NA
"2010-07-21",2010,202,20.677,82.019,18.364,897.818,0.986,389.128,10.677,8.815,0.344,4.537,24.5,15,0,NA
"2010-07-22",2010,203,21.537,81.932,25.622,898.553,1.255,389.128,11.537,12.298,0.228,4.989,25.4,13.6,0,NA
"2010-07-23",2010,204,21.641,81.002,25.63,897.803,1.436,389.128,11.641,12.302,0.233,5.321,24.8,14.6,1.4,NA
"2010-07-24",2010,205,21.924,80.015,25.272,898.63,1.379,389.128,11.924,12.13,0.238,5.715,25.5,15.2,6.3,NA
"2010-07-25",2010,206,20.878,80.616,18.014,898.63,1.076,389.128,10.878,8.647,0.358,4.84,24.4,15.2,10.2,NA
"2010-07-26",2010,207,21.023,81.087,21.628,898.63,1.111,389.128,11.023,10.382,0.302,5.053,24.2,15,31.6,NA
"2010-07-27",2010,208,20.107,87.436,11.298,898.63,0.708,389.128,10.107,5.423,0.481,3.065,23.1,16,2.9,NA
"2010-07-28",2010,209,20.583,87.621,16.263,898.63,0.9,389.128,10.583,7.806,0.412,3.143,24.3,13.1,10.8,NA
"2010-07-29",2010,210,20.087,86.796,16.408,898.63,0.776,389.128,10.087,7.876,0.382,3.309,23,14.6,0.1,NA
"2010-07-30",2010,211,20.703,85.67,19.906,898.63,0.85,389.128,10.703,9.555,0.359,3.827,23.3,15.1,21,NA
"2010-07-31",2010,212,19.701,90.863,14.515,898.63,0.821,389.128,9.701,6.967,0.418,2.186,22.9,16.3,10.7,NA
"2010-08-01",2010,213,20.071,88.768,13.657,898.63,0.571,389.128,10.071,6.556,0.452,2.751,23.9,15.6,8,NA
"2010-08-02",2010,214,19.973,92.115,8.017,898.63,0.243,389.128,9.973,3.848,0.504,1.891,23.1,14.9,6.5,NA
"2010-08-03",2010,215,20.687,91.476,11.24,898.63,0.492,389.128,10.687,5.395,0.441,2.163,23.8,16.2,45.1,NA
"2010-08-04",2010,216,20.433,86.301,14.755,898.63,0.619,389.128,10.433,7.082,0.413,3.473,23.9,13.4,11.7,NA
"2010-08-05",2010,217,20.833,86.129,19.573,898.63,1.039,389.128,10.833,9.395,0.344,3.581,23.5,15,26.5,NA
"2010-08-06",2010,218,20.815,88.314,16.6,898.63,0.959,389.128,10.815,7.968,0.382,3.14,23.8,15.5,11.5,NA
"2010-08-07",2010,219,20.223,89.739,11.029,898.63,0.407,389.128,10.223,5.294,0.416,2.57,24.5,15.6,7.2,NA
"2010-08-08",2010,220,20.872,89.037,17.613,898.63,0.743,389.128,10.873,8.454,0.376,2.843,25,16.5,47.3,NA
"2010-08-09",2010,221,20.616,90.613,12.995,898.63,0.509,389.128,10.616,6.237,0.444,2.537,25.3,12.7,13.2,NA
"2010-08-10",2010,222,21.342,87.631,19.459,898.63,1.031,389.128,11.342,9.34,0.335,3.332,25.7,12.9,17.1,NA
"2010-08-11",2010,223,20.856,92.038,13.459,898.63,0.586,389.128,10.856,6.46,0.435,2.037,23,15.6,2.2,NA
"2010-08-12",2010,224,20.338,90.853,9.718,898.63,0.519,389.128,10.338,4.665,0.506,2.261,24.6,14,19.1,NA
"2010-08-13",2010,225,20.332,90.367,10.498,898.63,0.416,389.128,10.332,5.039,0.499,2.394,26.1,13,27.8,NA
"2010-08-14",2010,226,21.052,85.134,19.584,898.63,1.158,389.128,11.052,9.4,0.331,3.988,22.4,14.3,1,NA
"2010-08-15",2010,227,20.324,87.411,18.269,898.63,0.979,389.128,10.324,8.769,0.354,3.274,22.6,16.2,23.9,NA
"2010-08-16",2010,228,19.49,83.314,9.011,898.63,0.892,389.128,9.49,4.325,0.467,3.966,23.8,13.8,35.2,NA
"2010-08-17",2010,229,19.99,86.42,15.027,898.63,0.831,389.128,9.99,7.213,0.418,3.35,23.4,14.1,26.5,NA
"2010-08-18",2010,230,20.176,88.523,16.078,898.63,0.692,389.128,10.176,7.718,0.393,2.968,22.9,15.2,18,NA
"2010-08-19",2010,231,20.284,91.116,13.606,898.63,0.638,389.128,10.284,6.531,0.44,2.287,23.5,15.4,21.8,NA
"2010-08-20",2010,232,19.794,89.049,11.66,898.63,0.558,389.128,9.794,5.597,0.461,2.73,23.6,14.7,2.2,NA
"2010-08-21",2010,233,19.888,89.896,14.345,898.63,0.7,389.128,9.888,6.885,0.404,2.576,23.2,14.5,36.2,NA
"2010-08-22",2010,234,19.786,88.8,12.344,898.63,0.777,389.128,9.786,5.925,0.443,2.704,21,16.4,8.3,NA
"2010-08-23",2010,235,20.198,85.289,16.037,898.63,0.825,389.128,10.198,7.698,0.419,3.726,20.2,14.8,0.6,NA
"2010-08-24",2010,236,20.2,86.042,18.27,896.025,0.968,389.128,10.2,8.77,0.342,3.513,24.4,15.6,0.9,NA
"2010-08-25",2010,237,21.022,87.031,17.123,896.521,0.829,389.128,11.022,8.219,0.368,3.422,23.6,15.4,3.9,NA
"2010-08-26",2010,238,20.755,88.796,12.715,896.366,0.688,389.128,10.755,6.103,0.415,2.914,23.9,13.8,23.5,NA
"2010-08-27",2010,239,20.174,86.947,12.945,895.979,0.791,389.128,10.174,6.214,0.451,3.266,23.9,16.3,0.3,NA
"2010-08-28",2010,240,20.175,88.058,14.457,896.306,0.883,389.128,10.175,6.939,0.423,2.977,24.5,15.8,13.5,NA
"2010-08-29",2010,241,20.445,87.861,15.868,896.028,0.726,389.128,10.445,7.617,0.415,3.088,23.7,15.1,36.8,NA
"2010-08-30",2010,242,21.28,86.823,25.291,895.331,1.195,389.128,11.28,12.14,0.255,3.66,24.5,15.1,6.9,NA
"2010-08-31",2010,243,20.685,85.878,19.637,895.109,1.089,389.128,10.685,9.426,0.366,3.684,24,12.6,9.1,NA
"2010-09-01",2010,244,20.359,85.887,17.837,895.571,0.935,389.128,10.359,8.562,0.342,3.738,23.7,12.6,0,NA
"2010-09-02",2010,245,20.188,87.057,13.834,895.685,0.607,389.128,10.188,6.641,0.431,3.229,22.8,14.7,8.5,NA
"2010-09-03",2010,246,20.026,92.504,9.084,895.459,0.18,389.128,10.026,4.36,0.5,1.786,20.3,16,3.8,NA
"2010-09-04",2010,247,20.128,90.627,13.16,894.598,0.719,389.128,10.128,6.317,0.417,2.375,24,14.3,0.9,NA
"2010-09-05",2010,248,19.804,87.751,14.35,892.835,0.858,389.128,9.804,6.888,0.443,2.974,24,15,22.2,NA
"2010-09-06",2010,249,19.436,90.648,9.662,893.767,0.574,389.128,9.436,4.638,0.473,2.174,24.5,16.1,17.5,NA
"2010-09-07",2010,250,19.922,89.281,15.751,894.64,0.842,389.128,9.922,7.561,0.406,2.637,23.9,15,4.1,NA
"2010-09-08",2010,251,20.617,87.156,16.802,894.133,0.695,389.128,10.617,8.065,0.407,3.268,24.4,15.5,0.4,NA
"2010-09-09",2010,252,21.044,82.922,19.366,894.397,1.098,389.128,11.044,9.295,0.362,4.518,25.4,14.5,0,NA
"2010-09-10",2010,253,21.75,82.355,23.14,894.298,1.079,389.128,11.75,11.107,0.284,5.01,25.3,15.3,9,NA
"2010-09-11",2010,254,21.156,85.249,13.922,895.667,0.845,389.128,11.156,6.682,0.405,3.892,24.3,14.2,7,NA
"2010-09-12",2010,255,20.739,85.479,24.103,895.636,1.098,389.128,10.739,11.569,0.272,3.925,22,16.4,10.7,NA
"2010-09-13",2010,256,20.313,88.075,16.043,894.12,0.806,389.128,10.313,7.701,0.377,3.085,23.3,16.7,2.5,NA
"2010-09-14",2010,257,20.334,88.756,11.279,894.05,0.52,389.128,10.334,5.414,0.428,2.794,23.3,16.1,0,NA
"2010-09-15",2010,258,20.575,87.543,17.051,895.248,0.964,389.128,10.575,8.184,0.361,3.223,25.1,12.7,2.7,NA
"2010-09-16",2010,259,20.636,85.015,17.417,894.845,0.868,389.128,10.636,8.36,0.388,3.846,24.3,15.9,0.7,NA
"2010-09-17",2010,260,20.321,85.88,17.631,894.212,0.78,389.128,10.321,8.463,0.367,3.469,24.4,15.8,44.6,NA
"2010-09-18",2010,261,20.136,84.619,12.802,894.465,0.803,389.128,10.136,6.145,0.397,3.92,23.8,14.5,11.4,NA
"2010-09-19",2010,262,19.693,86.903,10.195,895.177,0.5,389.128,9.693,4.894,0.47,3.13,24.7,15.6,0.3,NA
"2010-09-20",2010,263,20.085,85.127,14.51,896.069,0.858,389.128,10.085,6.965,0.388,3.76,24,15.2,32.1,NA
"2010-09-21",2010,264,20.054,83.185,12.48,895.636,0.743,389.128,10.054,5.99,0.43,4.1,22.8,13.6,8.3,NA
"2010-09-22",2010,265,20.457,85.499,19.043,894.988,0.933,389.128,10.457,9.141,0.337,3.74,23.3,14,22.8,NA
"2010-09-23",2010,266,20.031,93.242,10.851,897.767,0.366,389.128,10.031,5.208,0.423,1.722,21.4,12.2,15.9,NA
"2010-09-24",2010,267,20.119,91.087,11.891,897.17,0.553,389.128,10.119,5.708,0.446,2.193,21.9,15.1,7.9,NA
"2010-09-25",2010,268,19.964,89.779,7.031,897.087,0.616,389.128,9.964,3.375,0.44,2.495,20.5,15.6,17,NA
"2010-09-26",2010,269,20.305,83.761,8.804,897.008,0.866,389.128,10.305,4.226,0.457,4.062,17.7,15.5,24.2,NA
"2010-09-27",2010,270,19.974,87.867,11.169,897.252,0.656,389.128,9.974,5.361,0.402,3.057,18.6,16,10.3,NA
"2010-09-28",2010,271,21.816,78.732,20.076,898.2,1.542,389.128,11.816,9.636,0.304,6.388,17.8,16.2,5.4,NA
"2010-09-29",2010,272,20.324,90.7,10.508,899.418,0.523,389.128,10.324,5.044,0.442,2.308,18.1,15.9,25.6,NA
"2010-09-30",2010,273,20.641,89.273,13.415,898.805,0.731,389.128,10.641,6.439,0.373,2.776,19.6,15.9,25,NA
"2010-10-01",2010,274,20.549,85.368,15.327,897.541,0.619,389.128,10.549,7.357,0.333,3.816,20.7,15.9,0.4,NA
"2010-10-02",2010,275,19.992,90.405,14.013,898.535,0.696,389.128,9.992,6.726,0.393,2.41,20.7,14.9,0,NA
"2010-10-03",2010,276,19.226,92.397,8.842,899.271,0.378,389.128,9.226,4.244,0.456,1.77,20.3,14.4,0,NA
"2010-10-04",2010,277,18.919,86.95,10.532,898.734,0.65,389.128,8.919,5.056,0.427,2.884,20,13.9,0,NA
"2010-10-05",2010,278,18.904,92.11,6.749,898.386,0.175,389.128,8.904,3.24,0.458,1.738,19.6,13.3,0,NA
"2010-10-06",2010,279,20.056,88.668,10.045,898.58,0.601,389.128,10.056,4.821,0.441,2.726,20.8,13.8,0,NA
"2010-10-07",2010,280,19.172,88.727,5.928,897.432,0.298,389.128,9.172,2.845,0.478,2.613,20,12,0,NA
"2010-10-08",2010,281,18.636,93.719,4.282,897.455,0.248,389.128,8.636,2.055,0.479,1.365,18.5,13,0,NA
"2010-10-09",2010,282,18.55,92.377,6.115,898.586,0.327,389.128,8.55,2.935,0.459,1.662,18.3,12.2,0,NA
"2010-10-10",2010,283,19.628,87.489,10.179,897.871,0.488,389.128,9.628,4.886,0.43,2.927,20.6,11.9,0,NA
"2010-10-11",2010,284,21.061,84.958,20.17,896.442,1.125,389.128,11.061,9.681,0.283,4.178,21.5,12.2,0,NA
"2010-10-12",2010,285,20.591,90.854,15.847,895.444,0.757,389.128,10.591,7.607,0.336,2.46,22.5,14.3,0,NA
"2010-10-13",2010,286,20.902,91.19,17.926,895.775,0.859,389.128,10.902,8.605,0.322,2.361,20.4,14.5,0,NA
"2010-10-14",2010,287,18.36,97.648,3.776,895.505,0.342,389.128,8.36,1.813,0.479,0.496,18.3,14.5,0,NA
"2010-10-15",2010,288,19.216,92.983,10.516,895.511,0.491,389.128,9.216,5.048,0.443,1.692,17.5,13.5,0,NA
"2010-10-16",2010,289,19.285,87.976,14.258,895.904,0.748,389.128,9.285,6.844,0.38,2.85,18,13.5,0,NA
"2010-10-17",2010,290,18.517,92.221,9.17,896.169,0.331,389.128,8.517,4.402,0.443,1.724,19.3,13.8,0.6,NA
"2010-10-18",2010,291,19.381,93.733,8.843,896.48,0.452,389.128,9.381,4.245,0.43,1.509,21.2,13.1,0.2,NA
"2010-10-19",2010,292,20.431,89.654,14.074,896.503,0.677,389.128,10.431,6.756,0.367,2.683,22.9,12.5,0,NA
"2010-10-20",2010,293,20.689,84.394,15.962,896.486,0.974,389.128,10.689,7.662,0.34,3.979,22.4,11.7,0,NA
"2010-10-21",2010,294,19.926,91.494,8.928,896.486,0.398,389.128,9.926,4.285,0.427,2.047,21.5,14,0,NA
"2010-10-22",2010,295,18.955,87.959,5.989,896.503,0.514,389.128,8.955,2.875,0.467,2.698,21.7,13.7,0,NA
"2010-10-23",2010,296,19.926,82.231,15.534,897.158,0.933,389.128,9.926,7.456,0.344,4.393,22.7,12.5,0,NA
"2010-10-24",2010,297,20.152,88.388,13.313,897.608,0.729,389.128,10.152,6.39,0.388,2.935,22.9,13.8,0,NA
"2010-10-25",2010,298,20.414,87.561,20.669,896.781,0.963,389.128,10.414,9.921,0.267,3.297,22.9,15.2,0.4,NA
"2010-10-26",2010,299,20.553,84.337,21.872,896.24,1.039,389.128,10.553,10.499,0.251,4.19,23.8,15.9,0,NA
"2010-10-27",2010,300,20.848,84.441,21.241,896.292,0.978,389.128,10.848,10.196,0.265,4.217,25.5,11.4,4.5,NA
"2010-10-28",2010,301,20.398,84.607,12.496,896.41,0.847,389.128,10.398,5.998,0.388,3.885,23.4,14.8,0.2,NA
"2010-10-29",2010,302,19.31,91.264,17.559,895.671,0.861,389.128,9.31,8.428,0.309,2.136,21.1,15.2,0,NA
"2010-10-30",2010,303,19.278,92.744,12.848,895.648,0.737,389.128,9.278,6.167,0.398,1.725,20.6,13.4,0,NA
"2010-10-31",2010,304,19.994,90.862,16.995,896.279,0.926,389.128,9.994,8.158,0.321,2.297,21.8,13,0,NA
"2010-11-01",2010,305,20.486,90.552,17.014,896.6,0.696,389.128,10.486,8.167,0.315,2.565,21.3,15,0,NA
"2010-11-02",2010,306,19.748,93.051,10.828,895.706,0.486,389.128,9.748,5.197,0.377,1.696,22.6,15.3,0,NA
"2010-11-03",2010,307,19.593,97.079,7.211,896.163,0.31,389.128,9.593,3.461,0.468,0.702,22.5,13.4,0.8,NA
"2010-11-04",2010,308,19.801,94.804,9.772,896.296,0.434,389.128,9.801,4.691,0.426,1.315,16.7,13.8,0,NA
"2010-11-05",2010,309,17.503,98.442,4.728,895.921,0.109,389.128,7.503,2.269,0.479,0.316,16.1,10,0,NA
"2010-11-06",2010,310,16.224,98.265,3.344,895.792,0.192,389.128,6.224,1.605,0.477,0.333,15.3,9.5,0,NA
"2010-11-07",2010,311,16.399,97.34,3.551,895.883,0.231,389.128,6.399,1.704,0.479,0.511,13.3,8.6,0,NA
"2010-11-08",2010,312,16.326,94.312,4.098,896.794,0.06,389.128,6.326,1.967,0.479,1.115,17.1,8.9,0,NA
"2010-11-09",2010,313,17.189,87.249,12.877,896.631,0.709,389.128,7.189,6.181,0.376,2.721,19.1,9.8,0,NA
"2010-11-10",2010,314,18.318,90.517,12.863,897.288,0.658,389.128,8.318,6.174,0.408,2.285,21.6,7.8,0,NA
"2010-11-11",2010,315,18.443,90.97,8.757,898.444,0.636,389.128,8.443,4.203,0.453,1.994,21,9.2,0,NA
"2010-11-12",2010,316,18.884,89.688,10.59,896.854,0.487,389.128,8.884,5.083,0.411,2.318,20.4,9.8,0.2,NA
"2010-11-13",2010,317,17.005,99.327,2.723,895.646,0.034,389.128,7.005,1.307,0.479,0.131,19.3,10.1,0.4,NA
"2010-11-14",2010,318,17.797,92.231,8.156,896.673,0.404,389.128,7.797,3.915,0.452,1.656,19.9,10.2,0,NA
"2010-11-15",2010,319,19.014,83.971,16.619,897.431,0.684,389.128,9.014,7.977,0.32,3.786,22.6,4.4,0,NA
"2010-11-16",2010,320,19.921,80.171,15.304,897.84,0.776,389.128,9.921,7.346,0.328,4.878,21.5,9.5,0,NA
"2010-11-17",2010,321,19.873,89.665,10.716,897.367,0.746,389.128,9.873,5.144,0.422,2.575,23.4,11.2,0,NA
"2010-11-19",2010,323,19.931,84.626,16.582,896.848,0.966,389.128,9.931,7.959,0.33,3.748,22.2,14.8,7.2,NA
"2010-11-20",2010,324,18.397,92.543,7.244,896.975,0.54,389.128,8.397,3.477,0.472,1.6,21.4,14.5,0,NA
"2010-11-21",2010,325,17.982,93.444,5.065,898.054,0.301,389.128,7.982,2.431,0.463,1.365,21.7,11.7,0,NA
"2010-11-22",2010,326,19.085,89.076,12.017,898.394,0.923,389.128,9.085,5.768,0.367,2.673,21.4,11.5,0,NA
"2010-11-23",2010,327,18.077,93.065,3.596,897.353,0.205,389.128,8.077,1.726,0.479,1.461,20.9,13.3,0,NA
"2010-11-24",2010,328,19.529,87.462,18.787,898.66,0.882,389.128,9.529,9.018,0.301,3.221,21.6,10.2,0,NA
"2010-11-25",2010,329,19.192,91.572,16.811,899.172,0.818,389.128,9.193,8.069,0.316,2.031,23.8,10.3,0,NA
"2010-11-26",2010,330,19.437,91.468,13.073,899.622,0.798,389.128,9.437,6.275,0.369,2.088,24.4,9.6,0,NA
"2010-11-27",2010,331,18.718,95.155,9.259,899.25,0.407,389.128,8.718,4.444,0.425,1.06,21.5,12.6,1.8,NA
"2010-11-28",2010,332,19.572,91.795,15.767,900.035,0.706,389.128,9.572,7.568,0.337,2.105,21.8,13.5,0,NA
"2010-11-29",2010,333,19.001,93.453,13.52,900.725,0.66,389.128,9.001,6.49,0.373,1.568,24.6,9,0,NA
"2010-11-30",2010,334,19.195,97.223,8.746,899.63,0.365,389.128,9.195,4.198,0.452,0.659,25.1,8,0,NA
"2010-12-01",2010,335,18.099,99.069,1.063,899.759,0.246,389.128,8.099,0.51,0.479,0.195,-99.9,-99.9,0.2,NA
"2010-12-02",2010,336,16.638,99.319,4.044,899.971,0.145,389.128,6.638,1.941,0.479,0.127,-99.9,-99.9,0,NA
"2010-12-03",2010,337,18.391,83.931,16.14,899.322,0.725,389.128,8.391,7.747,0.317,3.582,-99.9,-99.9,0,NA
"2010-12-04",2010,338,17.942,82.177,14.559,898.752,0.921,389.128,7.942,6.988,0.362,3.753,-99.9,-99.9,0,NA
"2010-12-05",2010,339,18.485,76.659,21.196,899.15,1.085,389.128,8.485,10.174,0.232,5.596,-99.9,-99.9,0.3,NA
"2010-12-06",2010,340,18.124,87.019,8.183,899.761,1.073,389.128,8.124,3.928,0.458,2.899,-99.9,-99.9,0,NA
"2010-12-07",2010,341,16.111,96.794,7.117,898.96,0.416,389.128,6.111,3.416,0.465,0.654,-99.9,-99.9,0,NA
"2010-12-08",2010,342,17.601,91.372,11.621,898.623,0.53,389.128,7.601,5.578,0.4,1.924,-99.9,-99.9,0,NA
"2010-12-09",2010,343,16.343,97.375,4.065,898.488,0.461,389.128,6.343,1.951,0.479,0.499,-99.9,-99.9,0,NA
"2010-12-10",2010,344,16.321,95.398,7.406,897.63,0.668,389.128,6.321,3.555,0.458,0.894,-99.9,-99.9,0,NA
"2010-12-11",2010,345,16.996,98.506,9.198,898.094,0.477,389.128,6.996,4.415,0.448,0.311,-99.9,-99.9,0,NA
"2010-12-12",2010,346,17.565,95.971,8.191,899.541,0.455,389.128,7.565,3.931,0.428,0.873,-99.9,-99.9,0,NA
"2010-12-13",2010,347,16.061,96.85,5.41,900.437,0.407,389.128,6.061,2.597,0.476,0.589,-99.9,-99.9,0,NA
"2010-12-14",2010,348,14.396,97.194,3.444,900.845,0.182,389.128,4.396,1.653,0.479,0.482,-99.9,-99.9,0,NA
"2010-12-15",2010,349,15.197,98.952,4.665,899.834,0.081,389.128,5.197,2.239,0.479,0.186,-99.9,-99.9,0,NA
"2010-12-16",2010,350,16.904,95.683,7.012,898.151,0.376,389.128,6.904,3.366,0.471,0.877,-99.9,-99.9,0,NA
"2010-12-17",2010,351,17.901,90.929,13.132,898.283,0.579,389.128,7.901,6.303,0.384,2.01,-99.9,-99.9,0,NA
"2010-12-18",2010,352,18.507,84.961,18.458,900.388,0.713,389.128,8.507,8.86,0.277,3.58,-99.9,-99.9,0,NA
"2010-12-19",2010,353,18.849,85.516,20.323,901.755,1.186,389.128,8.849,9.755,0.25,3.473,-99.9,-99.9,0,NA
"2010-12-20",2010,354,16.108,94.527,5.23,899.447,0.313,389.128,6.108,2.51,0.477,0.971,-99.9,-99.9,0,NA
"2010-12-21",2010,355,17.308,81.024,17.788,897.516,1.072,389.128,7.308,8.538,0.273,4.134,-99.9,-99.9,0,NA
"2010-12-22",2010,356,16.148,94.894,8.521,897.291,0.621,389.128,6.148,4.09,0.426,0.963,-99.9,-99.9,0,NA
"2010-12-23",2010,357,16.787,94.296,6.52,897.743,0.33,389.128,6.787,3.13,0.466,1.128,-99.9,-99.9,0,NA
"2010-12-25",2010,359,17.635,99.477,6.44,900.92,0.211,389.128,7.635,3.091,0.475,0.106,-99.9,-99.9,0,NA
"2010-12-26",2010,360,15.665,98.325,4.264,902.9,1.001,389.128,5.665,2.047,0.479,0.303,-99.9,-99.9,0,NA
"2010-12-27",2010,361,15.015,99.138,4.601,902.35,0.385,389.128,5.015,2.208,0.479,0.149,-99.9,-99.9,0.1,NA
"2010-12-28",2010,362,16.206,99.815,7.199,900.918,1.123,389.128,6.206,3.455,0.472,0.035,-99.9,-99.9,0,NA
"2010-12-29",2010,363,17.823,96.675,8.437,899.933,0.745,389.128,7.822,4.05,0.449,0.718,-99.9,-99.9,0,NA
"2010-12-30",2010,364,18.994,92.21,15.948,899.973,0.777,389.128,8.994,7.655,0.328,1.913,-99.9,-99.9,0,NA
"2010-12-31",2010,365,19.435,91.527,15.643,900.321,0.771,389.128,9.435,7.508,0.339,2.118,-99.9,-99.9,0,NA
"2011-01-01",2011,1,19.825,87.966,18.717,899.747,1.074,391.274,9.825,8.984,0.278,3.142,25.8,5.8,0,NA
"2011-01-02",2011,2,17.672,96.196,3.106,899.015,1.37,391.274,7.672,1.491,0.479,0.763,22.2,10.9,0,NA
"2011-01-03",2011,3,16.909,92.127,15.272,897.789,1.194,391.274,6.909,7.331,0.341,1.805,18.8,11.6,0,NA
"2011-01-04",2011,4,17.957,87.791,18.777,897.651,0.993,391.274,7.957,9.013,0.292,2.849,18.7,10.1,0,NA
"2011-01-05",2011,5,17.365,94.552,7.858,899.404,0.471,391.274,7.365,3.772,0.452,1.11,23.3,11.2,0,NA
"2011-01-06",2011,6,18.279,88.655,18.457,901.183,0.831,391.274,8.279,8.86,0.278,2.646,22.6,4.3,0,NA
"2011-01-07",2011,7,16.495,97.475,4.354,902.186,0.17,391.274,6.495,2.09,0.478,0.477,22.4,10.2,0,NA
"2011-01-08",2011,8,18.221,91.206,12.514,901.947,0.399,391.274,8.221,6.007,0.404,2.007,24.8,4.6,0,NA
"2011-01-09",2011,9,18.696,90.506,16.686,900.886,0.911,391.274,8.696,8.009,0.325,2.233,24,6.7,0,NA
"2011-01-10",2011,10,18.599,84.64,8.364,899.781,0.352,391.274,8.599,4.015,0.454,3.338,26.1,3.9,0,NA
"2011-01-11",2011,11,18.295,89.9,10.283,899.874,1.103,391.274,8.295,4.936,0.427,2.191,21.4,12.1,0,NA
"2011-01-12",2011,12,17.892,96.083,6.176,899.194,1.103,391.274,7.892,2.964,0.468,0.824,18.3,13,0,NA
"2011-01-14",2011,14,17.417,98.581,4.504,898.759,0.826,391.274,7.417,2.162,0.479,0.291,15.9,12.5,0,NA
"2011-01-15",2011,15,17.72,99.044,6.843,898.576,0.761,391.274,7.72,3.285,0.47,0.197,17.2,11.8,0,NA
"2011-01-16",2011,16,19.122,91.978,13.341,899.31,0.75,391.274,9.123,6.404,0.388,1.94,24.4,9.2,3.6,NA
"2011-01-17",2011,17,19.179,89.109,16.058,898.974,0.797,391.274,9.179,7.708,0.318,2.587,25.3,9.9,0,NA
"2011-01-18",2011,18,19.609,87.236,20.379,898.529,1.055,391.274,9.609,9.782,0.254,3.159,24.5,10.4,0,NA
"2011-01-19",2011,19,19.274,84.329,21.626,899.01,1.176,391.274,9.274,10.38,0.222,3.938,24.4,10.5,0,NA
"2011-01-20",2011,20,19.122,79.156,21.187,899.681,1.19,391.274,9.123,10.17,0.237,4.966,26,10.9,0,NA
