Date	year	DOY	Tair	RH	RAD	Pressure	WindSpeed	CO2	DegreeDays	PAR	FDiff	VPD	Tmax	Tmin	Rain	HR
06/10/2000	2000	280	20.364	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.9	13.1	18.9	NA
07/10/2000	2000	281	20.519	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.6	13.8	0	NA
08/10/2000	2000	282	19.981	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.2	15.2	0	NA
09/10/2000	2000	283	19.533	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.1	15.3	0	NA
10/10/2000	2000	284	19.784	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	15.5	0	NA
11/10/2000	2000	285	20.976	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.1	14.9	0	NA
12/10/2000	2000	286	20.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.4	14.7	3.2	NA
13/10/2000	2000	287	19.556	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.7	13.7	0	NA
14/10/2000	2000	288	18.859	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.9	12	0	NA
15/10/2000	2000	289	19.805	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.7	12.9	0	NA
16/10/2000	2000	290	20.427	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.1	15.9	2.3	NA
17/10/2000	2000	291	21.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.1	13.9	0	NA
18/10/2000	2000	292	20.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.2	13	0	NA
19/10/2000	2000	293	21.318	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.6	12.5	0	NA
20/10/2000	2000	294	20.431	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.4	14.8	0	NA
21/10/2000	2000	295	17.927	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.7	14.5	0.1	NA
22/10/2000	2000	296	18.857	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.4	13.1	0.5	NA
23/10/2000	2000	297	20.497	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.3	15.1	0	NA
24/10/2000	2000	298	20.059	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.5	12	0.3	NA
25/10/2000	2000	299	19.024	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.7	12.1	0	NA
26/10/2000	2000	300	19.422	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.9	11.9	0	NA
27/10/2000	2000	301	19.264	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	12.1	0	NA
28/10/2000	2000	302	19.268	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.1	11.6	0	NA
29/10/2000	2000	303	18.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	11.8	0	NA
30/10/2000	2000	304	21.001	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	14.2	0.5	NA
31/10/2000	2000	305	19.909	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.2	13.4	0	NA
01/11/2000	2000	306	18.914	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.7	12.5	0	NA
02/11/2000	2000	307	18.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.1	12.1	0	NA
03/11/2000	2000	308	19.591	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	12.9	0	NA
04/11/2000	2000	309	18.581	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	15	0	NA
05/11/2000	2000	310	18.719	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.1	12.6	0	NA
06/11/2000	2000	311	19.552	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.6	12.6	0	NA
07/11/2000	2000	312	19.635	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.8	10	0	NA
08/11/2000	2000	313	18.905	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.9	9.5	0	NA
09/11/2000	2000	314	18.894	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.2	7.4	2.5	NA
10/11/2000	2000	315	20.356	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5	11.8	0	NA
11/11/2000	2000	316	19.559	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.6	10.9	0	NA
12/11/2000	2000	317	20.061	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.6	11	0	NA
13/11/2000	2000	318	20.096	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.5	5.8	0	NA
14/11/2000	2000	319	19.899	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.3	9	0	NA
15/11/2000	2000	320	20.461	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.6	9.8	0	NA
16/11/2000	2000	321	19.007	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.2	11.8	0	NA
17/11/2000	2000	322	19.785	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.1	10.5	0	NA
18/11/2000	2000	323	20.461	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.3	12.7	0	NA
19/11/2000	2000	324	20.468	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.4	10.8	0	NA
20/11/2000	2000	325	20.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5	14.5	0.1	NA
21/11/2000	2000	326	19.812	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.9	12	0	NA
22/11/2000	2000	327	19.613	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.2	14	0.8	NA
23/11/2000	2000	328	18.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.8	14.4	0.7	NA
24/11/2000	2000	329	19.082	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5	12	0.2	NA
25/11/2000	2000	330	20.224	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.9	6	0.1	NA
26/11/2000	2000	331	17.938	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.2	13.9	1	NA
27/11/2000	2000	332	18.809	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.3	15.2	0.1	NA
28/11/2000	2000	333	19.128	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.9	13.8	0	NA
29/11/2000	2000	334	19.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.1	15	0.6	NA
30/11/2000	2000	335	20.287	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.4	14.6	0.9	NA
01/12/2000	2000	336	20.141	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.1	14.5	0.8	NA
02/12/2000	2000	337	20.201	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.4	14.6	0.4	NA
03/12/2000	2000	338	18.439	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.6	13	0	NA
04/12/2000	2000	339	18.436	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	11.4	0.3	NA
05/12/2000	2000	340	18.738	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.2	12	0	NA
06/12/2000	2000	341	18.958	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.7	11.3	0	NA
07/12/2000	2000	342	19.076	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.7	10.4	0	NA
08/12/2000	2000	343	20.645	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	9	0	NA
09/12/2000	2000	344	20.925	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.4	9.7	0	NA
10/12/2000	2000	345	19.972	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.4	13.3	0	NA
11/12/2000	2000	346	19.698	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.9	14	0	NA
12/12/2000	2000	347	19.589	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.7	14.3	0	NA
13/12/2000	2000	348	18.096	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.2	12.8	0	NA
14/12/2000	2000	349	18.349	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.3	13.4	0	NA
15/12/2000	2000	350	19.808	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.2	12	0	NA
16/12/2000	2000	351	20.264	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5	9	0	NA
17/12/2000	2000	352	19.534	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.9	14.4	0.1	NA
18/12/2000	2000	353	19.024	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5	13	0	NA
19/12/2000	2000	354	19.597	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.6	12.1	0.3	NA
20/12/2000	2000	355	18.763	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.5	12.8	0.8	NA
21/12/2000	2000	356	18.613	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.3	11.2	1.2	NA
22/12/2000	2000	357	19.151	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.5	13.4	0	NA
23/12/2000	2000	358	18.849	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.7	12.3	0.4	NA
24/12/2000	2000	359	19.343	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5	11.6	0	NA
25/12/2000	2000	360	18.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.7	11.4	0	NA
26/12/2000	2000	361	20.559	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.5	13.1	0	NA
27/12/2000	2000	362	17.114	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.9	12.6	0	NA
28/12/2000	2000	363	15.885	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.3	9.6	0	NA
29/12/2000	2000	364	17.467	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.8	12.8	0	NA
30/12/2000	2000	365	16.575	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.8	12	0	NA
31/12/2000	2000	366	18.038	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.6	9.4	0.4	NA
01/01/2001	2001	1	15.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.6	12.9	0	NA
02/01/2001	2001	2	17.915	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.1	11.5	0	NA
03/01/2001	2001	3	18.742	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5	13.8	2.6	NA
04/01/2001	2001	4	18.582	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.8	11	0	NA
05/01/2001	2001	5	18.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.1	10.4	0	NA
06/01/2001	2001	6	17.445	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.1	10	0	NA
07/01/2001	2001	7	16.516	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.9	3.2	0	NA
08/01/2001	2001	8	16.659	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.4	3.2	0	NA
09/01/2001	2001	9	17.128	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.8	11.2	0	NA
10/01/2001	2001	10	19.432	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.3	10.9	0	NA
11/01/2001	2001	11	19.519	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.9	13.3	0	NA
12/01/2001	2001	12	20.218	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.5	13.4	0	NA
13/01/2001	2001	13	19.745	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.7	13.8	0	NA
14/01/2001	2001	14	19.347	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.1	12.8	0	NA
15/01/2001	2001	15	19.809	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.9	11	0	NA
16/01/2001	2001	16	18.451	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	11	0	NA
17/01/2001	2001	17	17.641	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	6	0	NA
18/01/2001	2001	18	18.258	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	7.8	0.1	NA
19/01/2001	2001	19	18.809	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.1	10.5	0	NA
20/01/2001	2001	20	17.732	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.8	11	3.3	NA
21/01/2001	2001	21	17.452	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.4	10	0	NA
22/01/2001	2001	22	18.739	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.2	10	0	NA
23/01/2001	2001	23	18.443	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.3	7.6	0	NA
24/01/2001	2001	24	17.697	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5	7.8	0	NA
25/01/2001	2001	25	18.605	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.7	10.8	0	NA
26/01/2001	2001	26	18.522	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.4	10.1	0	NA
27/01/2001	2001	27	18.268	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.3	11.4	0	NA
28/01/2001	2001	28	18.044	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.2	11.3	0	NA
29/01/2001	2001	29	18.579	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.8	6.3	0	NA
30/01/2001	2001	30	18.368	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.7	4.5	0	NA
31/01/2001	2001	31	18.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	8.3	0	NA
01/02/2001	2001	32	18.071	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.2	9.7	0	NA
02/02/2001	2001	33	17.839	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.6	10.2	0	NA
03/02/2001	2001	34	17.034	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.1	11.4	0	NA
04/02/2001	2001	35	16.867	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.9	12.3	0.1	NA
05/02/2001	2001	36	16.745	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.7	12.2	0	NA
06/02/2001	2001	37	18.178	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.7	13.5	0	NA
07/02/2001	2001	38	17.135	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.5	10	0	NA
08/02/2001	2001	39	18.775	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.8	13.6	0	NA
09/02/2001	2001	40	18.525	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.3	8	0	NA
10/02/2001	2001	41	20.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.9	12	0	NA
11/02/2001	2001	42	18.837	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.4	12	0	NA
12/02/2001	2001	43	18.664	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.5	13	0	NA
13/02/2001	2001	44	18.701	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.8	13.1	0	NA
14/02/2001	2001	45	16.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.2	12.9	0	NA
15/02/2001	2001	46	18.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.4	11.9	0	NA
16/02/2001	2001	47	18.184	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.5	8.1	0	NA
17/02/2001	2001	48	18.234	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.2	8.9	0	NA
18/02/2001	2001	49	19.076	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.4	9.5	0	NA
19/02/2001	2001	50	18.834	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.6	12.8	0	NA
20/02/2001	2001	51	17.526	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.4	12.5	0	NA
21/02/2001	2001	52	18.857	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	12.2	0	NA
22/02/2001	2001	53	16.604	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.3	11.5	0	NA
23/02/2001	2001	54	17.386	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	9.1	0	NA
24/02/2001	2001	55	17.449	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.2	8.2	0	NA
25/02/2001	2001	56	17.437	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.5	5.8	0	NA
26/02/2001	2001	57	17.242	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.3	7	0	NA
27/02/2001	2001	58	17.277	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.1	11.1	0	NA
28/02/2001	2001	59	17.994	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.2	12.2	0	NA
01/03/2001	2001	60	17.975	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.1	10	0	NA
02/03/2001	2001	61	19.496	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.8	8.1	0	NA
03/03/2001	2001	62	19.212	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.4	11.5	0	NA
04/03/2001	2001	63	18.565	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.4	5.1	0	NA
05/03/2001	2001	64	17.853	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.1	14.3	2.4	NA
06/03/2001	2001	65	17.757	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.2	9.6	0	NA
07/03/2001	2001	66	18.529	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.9	9.7	0	NA
08/03/2001	2001	67	18.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.6	7.8	0	NA
09/03/2001	2001	68	18.373	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.9	3.4	0	NA
10/03/2001	2001	69	18.504	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.1	5.6	0	NA
11/03/2001	2001	70	16.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.7	7.7	0	NA
12/03/2001	2001	71	17.256	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.2	9	0	NA
13/03/2001	2001	72	15.989	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.7	6.4	0	NA
14/03/2001	2001	73	17.315	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.9	4.5	0	NA
15/03/2001	2001	74	16.376	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.6	4.4	0	NA
16/03/2001	2001	75	16.029	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.5	5.4	0	NA
17/03/2001	2001	76	18.274	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.4	9.4	2.9	NA
18/03/2001	2001	77	18.954	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.3	14.7	7.1	NA
19/03/2001	2001	78	20.401	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.1	10.5	0	NA
20/03/2001	2001	79	21.642	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.4	14	3.6	NA
21/03/2001	2001	80	22.511	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.2	12.1	0	NA
22/03/2001	2001	81	22.315	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.5	10.5	0	NA
23/03/2001	2001	82	22.134	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.7	6.2	0	NA
24/03/2001	2001	83	20.799	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.8	7.3	0	NA
25/03/2001	2001	84	21.268	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.8	4	0	NA
26/03/2001	2001	85	20.893	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.1	7.5	0	NA
27/03/2001	2001	86	21.686	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.4	6.1	0	NA
28/03/2001	2001	87	22.342	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.4	4.7	0	NA
29/03/2001	2001	88	21.871	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.5	12.1	0	NA
30/03/2001	2001	89	21.542	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.2	7.1	0	NA
31/03/2001	2001	90	21.349	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.1	9.8	0	NA
01/04/2001	2001	91	21.943	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.3	11.5	0.2	NA
02/04/2001	2001	92	22.307	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.4	10.5	0	NA
03/04/2001	2001	93	18.174	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.3	14.6	0	NA
04/04/2001	2001	94	19.518	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.3	9.3	0	NA
05/04/2001	2001	95	20.209	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	12.8	0	NA
06/04/2001	2001	96	19.142	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.2	14.8	0	NA
07/04/2001	2001	97	19.999	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.9	13.4	0	NA
08/04/2001	2001	98	20.574	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.6	8.2	0	NA
09/04/2001	2001	99	20.071	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	11.1	13.9	NA
10/04/2001	2001	100	20.767	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.6	11.7	0	NA
11/04/2001	2001	101	21.948	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.6	12.2	2.5	NA
12/04/2001	2001	102	20.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.7	12.7	0	NA
13/04/2001	2001	103	20.318	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.4	8.1	0	NA
14/04/2001	2001	104	20.736	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	10	0	NA
15/04/2001	2001	105	21.233	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.7	8.5	0	NA
16/04/2001	2001	106	21.889	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.9	8.8	0	NA
17/04/2001	2001	107	23.036	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.6	8.7	0	NA
18/04/2001	2001	108	16.784	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.4	11.8	0	NA
19/04/2001	2001	109	16.066	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.1	11.2	0	NA
20/04/2001	2001	110	16.776	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.8	10.2	0	NA
21/04/2001	2001	111	19.739	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.9	14.5	0	NA
22/04/2001	2001	112	19.471	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.1	13.3	0	NA
23/04/2001	2001	113	21.944	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.9	12.5	0	NA
24/04/2001	2001	114	22.544	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.3	10.7	0	NA
25/04/2001	2001	115	19.747	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.4	15.4	0.3	NA
26/04/2001	2001	116	19.721	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.7	14.3	0	NA
27/04/2001	2001	117	20.082	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.5	15	0	NA
28/04/2001	2001	118	21.273	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.6	14.8	0	NA
29/04/2001	2001	119	21.145	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	15.8	0	NA
30/04/2001	2001	120	21.127	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.2	15	0	NA
01/05/2001	2001	121	20.015	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.6	10.2	0	NA
02/05/2001	2001	122	21.345	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.3	13	2.9	NA
03/05/2001	2001	123	22.373	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.8	11.7	0	NA
04/05/2001	2001	124	22.145	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.8	11.1	0	NA
05/05/2001	2001	125	21.281	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.8	9.4	0	NA
06/05/2001	2001	126	18.884	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.9	9.5	0	NA
07/05/2001	2001	127	19.527	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.4	12.5	0	NA
08/05/2001	2001	128	19.887	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.5	11.7	0	NA
09/05/2001	2001	129	21.368	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.8	11.1	0	NA
10/05/2001	2001	130	20.556	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.3	10.2	0	NA
11/05/2001	2001	131	20.966	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.5	11	0	NA
12/05/2001	2001	132	21.725	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.9	13.6	0	NA
13/05/2001	2001	133	21.593	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.4	15.6	0	NA
14/05/2001	2001	134	20.977	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.1	13.6	0	NA
15/05/2001	2001	135	21.798	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.9	15.1	7.5	NA
16/05/2001	2001	136	22.251	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.9	15.5	0	NA
17/05/2001	2001	137	22.211	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.8	11.8	0	NA
18/05/2001	2001	138	23.166	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	14.8	0	NA
19/05/2001	2001	139	23.133	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.8	14.7	0	NA
20/05/2001	2001	140	22.588	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.8	12.1	0	NA
21/05/2001	2001	141	21.977	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	13.6	1.1	NA
22/05/2001	2001	142	21.396	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	11.6	14.8	NA
23/05/2001	2001	143	22.391	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	15.2	4.8	NA
24/05/2001	2001	144	22.066	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.9	14	15	NA
25/05/2001	2001	145	21.207	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.7	15.5	53.4	NA
26/05/2001	2001	146	19.642	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.2	15.6	19.7	NA
27/05/2001	2001	147	21.084	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.6	15.3	0	NA
28/05/2001	2001	148	22.533	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.8	13.8	5.5	NA
29/05/2001	2001	149	21.771	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.4	14.3	33.9	NA
30/05/2001	2001	150	22.302	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.9	14.3	26.7	NA
31/05/2001	2001	151	20.942	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.2	15	7.7	NA
01/06/2001	2001	152	22.004	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.9	13.7	0	NA
02/06/2001	2001	153	18.607	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.9	10	0.9	NA
03/06/2001	2001	154	21.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.8	14.4	1.5	NA
04/06/2001	2001	155	19.891	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	15.1	3.9	NA
05/06/2001	2001	156	21.129	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5	14.3	0.6	NA
06/06/2001	2001	157	19.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.1	10.9	18.2	NA
07/06/2001	2001	158	20.944	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.9	11.8	21	NA
08/06/2001	2001	159	20.324	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.7	11.7	7	NA
09/06/2001	2001	160	21.568	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.1	13.2	6	NA
10/06/2001	2001	161	21.046	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.7	12.8	0	NA
11/06/2001	2001	162	22.357	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	14.6	0	NA
